Mon May 19 19:11:11 CEST 2014: Problem Count: 100
Mon May 19 19:11:11 CEST 2014: CandidatesCount: 50
Mon May 19 19:11:11 CEST 2014: Max Cycles: 500
Mon May 19 19:11:51 CEST 2014: 36: finished (923ms, 500cycles)
Mon May 19 19:11:51 CEST 2014: 36: No solution found.
Mon May 19 19:11:52 CEST 2014: 37: finished (902ms, 500cycles)
Mon May 19 19:11:52 CEST 2014: 37: No solution found.
Mon May 19 19:11:52 CEST 2014: 38: finished (150ms, 62cycles)
Mon May 19 19:11:52 CEST 2014: 38: Solution found.
Mon May 19 19:11:53 CEST 2014: 39: finished (970ms, 500cycles)
Mon May 19 19:11:53 CEST 2014: 39: No solution found.
Mon May 19 19:11:54 CEST 2014: 40: finished (915ms, 500cycles)
Mon May 19 19:11:54 CEST 2014: 40: No solution found.
Mon May 19 19:11:55 CEST 2014: 41: finished (916ms, 500cycles)
Mon May 19 19:11:55 CEST 2014: 41: No solution found.
Mon May 19 19:11:56 CEST 2014: 42: finished (990ms, 500cycles)
Mon May 19 19:11:56 CEST 2014: 42: No solution found.
Mon May 19 19:11:56 CEST 2014: 43: finished (885ms, 500cycles)
Mon May 19 19:11:56 CEST 2014: 43: No solution found.
Mon May 19 19:11:57 CEST 2014: 44: finished (882ms, 500cycles)
Mon May 19 19:11:57 CEST 2014: 44: No solution found.
Mon May 19 19:11:58 CEST 2014: 45: finished (906ms, 500cycles)
Mon May 19 19:11:58 CEST 2014: 45: No solution found.
Mon May 19 19:11:59 CEST 2014: 46: finished (971ms, 500cycles)
Mon May 19 19:11:59 CEST 2014: 46: No solution found.
Mon May 19 19:12:00 CEST 2014: 47: finished (957ms, 500cycles)
Mon May 19 19:12:00 CEST 2014: 47: No solution found.
Mon May 19 19:12:01 CEST 2014: 48: finished (1058ms, 500cycles)
Mon May 19 19:12:01 CEST 2014: 48: No solution found.
Mon May 19 19:12:02 CEST 2014: 49: finished (979ms, 500cycles)
Mon May 19 19:12:02 CEST 2014: 49: No solution found.
Mon May 19 19:12:03 CEST 2014: 50: finished (796ms, 500cycles)
Mon May 19 19:12:03 CEST 2014: 50: No solution found.
Mon May 19 19:12:04 CEST 2014: 51: finished (929ms, 500cycles)
Mon May 19 19:12:04 CEST 2014: 51: No solution found.
Mon May 19 19:12:05 CEST 2014: 52: finished (969ms, 500cycles)
Mon May 19 19:12:05 CEST 2014: 52: No solution found.
Mon May 19 19:12:06 CEST 2014: 53: finished (1308ms, 500cycles)
Mon May 19 19:12:06 CEST 2014: 53: No solution found.
Mon May 19 19:12:08 CEST 2014: 54: finished (1894ms, 500cycles)
Mon May 19 19:12:08 CEST 2014: 54: No solution found.
Mon May 19 19:12:10 CEST 2014: 55: finished (2232ms, 500cycles)
Mon May 19 19:12:10 CEST 2014: 55: No solution found.
Mon May 19 19:12:12 CEST 2014: 56: finished (1798ms, 500cycles)
Mon May 19 19:12:12 CEST 2014: 56: No solution found.
Mon May 19 19:12:13 CEST 2014: 57: finished (824ms, 500cycles)
Mon May 19 19:12:13 CEST 2014: 57: No solution found.
Mon May 19 19:12:14 CEST 2014: 58: finished (901ms, 500cycles)
Mon May 19 19:12:14 CEST 2014: 58: No solution found.
Mon May 19 19:12:15 CEST 2014: 59: finished (872ms, 500cycles)
Mon May 19 19:12:15 CEST 2014: 59: No solution found.
Mon May 19 19:12:16 CEST 2014: 60: finished (972ms, 500cycles)
Mon May 19 19:12:16 CEST 2014: 60: No solution found.
Mon May 19 19:12:17 CEST 2014: 61: finished (895ms, 500cycles)
Mon May 19 19:12:17 CEST 2014: 61: No solution found.
Mon May 19 19:12:18 CEST 2014: 62: finished (921ms, 500cycles)
Mon May 19 19:12:18 CEST 2014: 62: No solution found.
Mon May 19 19:12:18 CEST 2014: 63: finished (908ms, 500cycles)
Mon May 19 19:12:18 CEST 2014: 63: No solution found.
Mon May 19 19:12:19 CEST 2014: 64: finished (854ms, 500cycles)
Mon May 19 19:12:19 CEST 2014: 64: No solution found.
Mon May 19 19:12:20 CEST 2014: 65: finished (892ms, 500cycles)
Mon May 19 19:12:20 CEST 2014: 65: No solution found.
Mon May 19 19:12:21 CEST 2014: 66: finished (870ms, 500cycles)
Mon May 19 19:12:21 CEST 2014: 66: No solution found.
Mon May 19 19:12:22 CEST 2014: 67: finished (912ms, 500cycles)
Mon May 19 19:12:22 CEST 2014: 67: No solution found.
Mon May 19 19:12:23 CEST 2014: 68: finished (926ms, 500cycles)
Mon May 19 19:12:23 CEST 2014: 68: No solution found.
Mon May 19 19:12:24 CEST 2014: 69: finished (894ms, 500cycles)
Mon May 19 19:12:24 CEST 2014: 69: No solution found.
Mon May 19 19:12:25 CEST 2014: 70: finished (1131ms, 500cycles)
Mon May 19 19:12:25 CEST 2014: 70: No solution found.
Mon May 19 19:12:25 CEST 2014: 71: finished (62ms, 32cycles)
Mon May 19 19:12:25 CEST 2014: 71: Solution found.
Mon May 19 19:12:26 CEST 2014: 72: finished (826ms, 500cycles)
Mon May 19 19:12:26 CEST 2014: 72: No solution found.
Mon May 19 19:12:27 CEST 2014: 73: finished (925ms, 500cycles)
Mon May 19 19:12:27 CEST 2014: 73: No solution found.
Mon May 19 19:12:28 CEST 2014: 74: finished (913ms, 500cycles)
Mon May 19 19:12:28 CEST 2014: 74: No solution found.
Mon May 19 19:12:28 CEST 2014: 75: finished (75ms, 38cycles)
Mon May 19 19:12:28 CEST 2014: 75: Solution found.
Mon May 19 19:12:29 CEST 2014: 76: finished (938ms, 500cycles)
Mon May 19 19:12:29 CEST 2014: 76: No solution found.
Mon May 19 19:12:30 CEST 2014: 77: finished (945ms, 500cycles)
Mon May 19 19:12:30 CEST 2014: 77: No solution found.
Mon May 19 19:12:31 CEST 2014: 78: finished (972ms, 500cycles)
Mon May 19 19:12:31 CEST 2014: 78: No solution found.
Mon May 19 19:12:32 CEST 2014: 79: finished (948ms, 500cycles)
Mon May 19 19:12:32 CEST 2014: 79: No solution found.
Mon May 19 19:12:32 CEST 2014: 80: finished (897ms, 500cycles)
Mon May 19 19:12:32 CEST 2014: 80: No solution found.
Mon May 19 19:12:33 CEST 2014: 81: finished (887ms, 500cycles)
Mon May 19 19:12:33 CEST 2014: 81: No solution found.
Mon May 19 19:12:34 CEST 2014: 82: finished (857ms, 500cycles)
Mon May 19 19:12:34 CEST 2014: 82: No solution found.
Mon May 19 19:12:35 CEST 2014: 83: finished (932ms, 500cycles)
Mon May 19 19:12:35 CEST 2014: 83: No solution found.
Mon May 19 19:12:35 CEST 2014: 84: finished (117ms, 62cycles)
Mon May 19 19:12:35 CEST 2014: 84: Solution found.
Mon May 19 19:12:36 CEST 2014: 85: finished (965ms, 500cycles)
Mon May 19 19:12:36 CEST 2014: 85: No solution found.
Mon May 19 19:12:37 CEST 2014: 86: finished (940ms, 500cycles)
Mon May 19 19:12:37 CEST 2014: 86: No solution found.
Mon May 19 19:12:38 CEST 2014: 87: finished (1354ms, 500cycles)
Mon May 19 19:12:38 CEST 2014: 87: No solution found.
Mon May 19 19:12:39 CEST 2014: 88: finished (929ms, 500cycles)
Mon May 19 19:12:39 CEST 2014: 88: No solution found.
Mon May 19 19:12:40 CEST 2014: 89: finished (837ms, 500cycles)
Mon May 19 19:12:40 CEST 2014: 89: No solution found.
Mon May 19 19:12:41 CEST 2014: 90: finished (947ms, 500cycles)
Mon May 19 19:12:41 CEST 2014: 90: No solution found.
Mon May 19 19:12:42 CEST 2014: 91: finished (908ms, 500cycles)
Mon May 19 19:12:42 CEST 2014: 91: No solution found.
Mon May 19 19:12:43 CEST 2014: 92: finished (875ms, 500cycles)
Mon May 19 19:12:43 CEST 2014: 92: No solution found.
Mon May 19 19:12:44 CEST 2014: 93: finished (1310ms, 500cycles)
Mon May 19 19:12:44 CEST 2014: 93: No solution found.
Mon May 19 19:12:45 CEST 2014: 94: finished (1097ms, 500cycles)
Mon May 19 19:12:45 CEST 2014: 94: No solution found.
Mon May 19 19:12:46 CEST 2014: 95: finished (944ms, 500cycles)
Mon May 19 19:12:46 CEST 2014: 95: No solution found.
Mon May 19 19:12:47 CEST 2014: 96: finished (898ms, 500cycles)
Mon May 19 19:12:47 CEST 2014: 96: No solution found.
Mon May 19 19:12:48 CEST 2014: 97: finished (884ms, 500cycles)
Mon May 19 19:12:48 CEST 2014: 97: No solution found.
Mon May 19 19:12:49 CEST 2014: 98: finished (821ms, 500cycles)
Mon May 19 19:12:49 CEST 2014: 98: No solution found.
Mon May 19 19:12:50 CEST 2014: 99: finished (927ms, 500cycles)
Mon May 19 19:12:50 CEST 2014: 99: No solution found.
Mon May 19 19:12:50 CEST 2014: Solution Found: 7
Mon May 19 19:12:50 CEST 2014: Avg cycles: 121
Mon May 19 19:12:50 CEST 2014: Max cycles: 371
Mon May 19 19:12:50 CEST 2014: Min cycles: 32
Mon May 19 19:12:50 CEST 2014: No solution found: 93
Mon May 19 19:12:50 CEST 2014: logging finished. (runtime: 99223ms)
