Mon May 19 15:04:48 CEST 2014: Problem Count: 100
Mon May 19 15:04:48 CEST 2014: CandidatesCount: 50
Mon May 19 15:04:48 CEST 2014: Max Cycles: 500
Mon May 19 15:05:15 CEST 2014: 25: finished (903ms, 500cycles)
Mon May 19 15:05:15 CEST 2014: 25: No solution found.
Mon May 19 15:05:17 CEST 2014: 26: finished (1430ms, 500cycles)
Mon May 19 15:05:17 CEST 2014: 26: No solution found.
Mon May 19 15:05:20 CEST 2014: 27: finished (2882ms, 500cycles)
Mon May 19 15:05:20 CEST 2014: 27: No solution found.
Mon May 19 15:05:22 CEST 2014: 28: finished (2613ms, 500cycles)
Mon May 19 15:05:22 CEST 2014: 28: No solution found.
Mon May 19 15:05:23 CEST 2014: 29: finished (935ms, 500cycles)
Mon May 19 15:05:23 CEST 2014: 29: No solution found.
Mon May 19 15:05:24 CEST 2014: 30: finished (1218ms, 500cycles)
Mon May 19 15:05:24 CEST 2014: 30: No solution found.
Mon May 19 15:05:25 CEST 2014: 31: finished (894ms, 500cycles)
Mon May 19 15:05:25 CEST 2014: 31: No solution found.
Mon May 19 15:05:26 CEST 2014: 32: finished (970ms, 500cycles)
Mon May 19 15:05:26 CEST 2014: 32: No solution found.
Mon May 19 15:05:27 CEST 2014: 33: finished (328ms, 140cycles)
Mon May 19 15:05:27 CEST 2014: 33: Solution found.
Mon May 19 15:05:27 CEST 2014: 34: finished (874ms, 500cycles)
Mon May 19 15:05:27 CEST 2014: 34: No solution found.
Mon May 19 15:05:28 CEST 2014: 35: finished (888ms, 500cycles)
Mon May 19 15:05:28 CEST 2014: 35: No solution found.
Mon May 19 15:05:29 CEST 2014: 36: finished (931ms, 500cycles)
Mon May 19 15:05:29 CEST 2014: 36: No solution found.
Mon May 19 15:05:30 CEST 2014: 37: finished (893ms, 500cycles)
Mon May 19 15:05:30 CEST 2014: 37: No solution found.
Mon May 19 15:05:31 CEST 2014: 38: finished (1001ms, 500cycles)
Mon May 19 15:05:31 CEST 2014: 38: No solution found.
Mon May 19 15:05:31 CEST 2014: 39: finished (88ms, 46cycles)
Mon May 19 15:05:31 CEST 2014: 39: Solution found.
Mon May 19 15:05:31 CEST 2014: 40: finished (153ms, 61cycles)
Mon May 19 15:05:31 CEST 2014: 40: Solution found.
Mon May 19 15:05:32 CEST 2014: 41: finished (917ms, 500cycles)
Mon May 19 15:05:32 CEST 2014: 41: No solution found.
Mon May 19 15:05:34 CEST 2014: 42: finished (1369ms, 500cycles)
Mon May 19 15:05:34 CEST 2014: 42: No solution found.
Mon May 19 15:05:34 CEST 2014: 43: finished (189ms, 89cycles)
Mon May 19 15:05:34 CEST 2014: 43: Solution found.
Mon May 19 15:05:35 CEST 2014: 44: finished (853ms, 500cycles)
Mon May 19 15:05:35 CEST 2014: 44: No solution found.
Mon May 19 15:05:36 CEST 2014: 45: finished (926ms, 500cycles)
Mon May 19 15:05:36 CEST 2014: 45: No solution found.
Mon May 19 15:05:37 CEST 2014: 46: finished (958ms, 500cycles)
Mon May 19 15:05:37 CEST 2014: 46: No solution found.
Mon May 19 15:05:37 CEST 2014: 47: finished (870ms, 500cycles)
Mon May 19 15:05:37 CEST 2014: 47: No solution found.
Mon May 19 15:05:39 CEST 2014: 48: finished (1283ms, 500cycles)
Mon May 19 15:05:39 CEST 2014: 48: No solution found.
Mon May 19 15:05:40 CEST 2014: 49: finished (930ms, 470cycles)
Mon May 19 15:05:40 CEST 2014: 49: Solution found.
Mon May 19 15:05:41 CEST 2014: 50: finished (1130ms, 500cycles)
Mon May 19 15:05:41 CEST 2014: 50: No solution found.
Mon May 19 15:05:43 CEST 2014: 51: finished (2568ms, 500cycles)
Mon May 19 15:05:43 CEST 2014: 51: No solution found.
Mon May 19 15:05:45 CEST 2014: 52: finished (2002ms, 500cycles)
Mon May 19 15:05:45 CEST 2014: 52: No solution found.
Mon May 19 15:05:46 CEST 2014: 53: finished (911ms, 500cycles)
Mon May 19 15:05:46 CEST 2014: 53: No solution found.
Mon May 19 15:05:47 CEST 2014: 54: finished (886ms, 500cycles)
Mon May 19 15:05:47 CEST 2014: 54: No solution found.
Mon May 19 15:05:48 CEST 2014: 55: finished (841ms, 500cycles)
Mon May 19 15:05:48 CEST 2014: 55: No solution found.
Mon May 19 15:05:49 CEST 2014: 56: finished (916ms, 500cycles)
Mon May 19 15:05:49 CEST 2014: 56: No solution found.
Mon May 19 15:05:50 CEST 2014: 57: finished (891ms, 500cycles)
Mon May 19 15:05:50 CEST 2014: 57: No solution found.
Mon May 19 15:05:51 CEST 2014: 58: finished (903ms, 500cycles)
Mon May 19 15:05:51 CEST 2014: 58: No solution found.
Mon May 19 15:05:51 CEST 2014: 59: finished (166ms, 68cycles)
Mon May 19 15:05:51 CEST 2014: 59: Solution found.
Mon May 19 15:05:52 CEST 2014: 60: finished (1207ms, 500cycles)
Mon May 19 15:05:52 CEST 2014: 60: No solution found.
Mon May 19 15:05:53 CEST 2014: 61: finished (840ms, 500cycles)
Mon May 19 15:05:53 CEST 2014: 61: No solution found.
Mon May 19 15:05:54 CEST 2014: 62: finished (924ms, 500cycles)
Mon May 19 15:05:54 CEST 2014: 62: No solution found.
Mon May 19 15:05:56 CEST 2014: 63: finished (1745ms, 500cycles)
Mon May 19 15:05:56 CEST 2014: 63: No solution found.
Mon May 19 15:05:58 CEST 2014: 64: finished (2451ms, 500cycles)
Mon May 19 15:05:58 CEST 2014: 64: No solution found.
Mon May 19 15:05:59 CEST 2014: 65: finished (1354ms, 500cycles)
Mon May 19 15:05:59 CEST 2014: 65: No solution found.
Mon May 19 15:06:00 CEST 2014: 66: finished (926ms, 500cycles)
Mon May 19 15:06:00 CEST 2014: 66: No solution found.
Mon May 19 15:06:02 CEST 2014: 67: finished (1246ms, 500cycles)
Mon May 19 15:06:02 CEST 2014: 67: No solution found.
Mon May 19 15:06:03 CEST 2014: 68: finished (1259ms, 500cycles)
Mon May 19 15:06:03 CEST 2014: 68: No solution found.
Mon May 19 15:06:04 CEST 2014: 69: finished (884ms, 500cycles)
Mon May 19 15:06:04 CEST 2014: 69: No solution found.
Mon May 19 15:06:05 CEST 2014: 70: finished (877ms, 500cycles)
Mon May 19 15:06:05 CEST 2014: 70: No solution found.
Mon May 19 15:06:05 CEST 2014: 71: finished (165ms, 85cycles)
Mon May 19 15:06:05 CEST 2014: 71: Solution found.
Mon May 19 15:06:06 CEST 2014: 72: finished (840ms, 500cycles)
Mon May 19 15:06:06 CEST 2014: 72: No solution found.
Mon May 19 15:06:07 CEST 2014: 73: finished (898ms, 500cycles)
Mon May 19 15:06:07 CEST 2014: 73: No solution found.
Mon May 19 15:06:07 CEST 2014: 74: finished (943ms, 500cycles)
Mon May 19 15:06:07 CEST 2014: 74: No solution found.
Mon May 19 15:06:08 CEST 2014: 75: finished (896ms, 500cycles)
Mon May 19 15:06:08 CEST 2014: 75: No solution found.
Mon May 19 15:06:09 CEST 2014: 76: finished (903ms, 500cycles)
Mon May 19 15:06:09 CEST 2014: 76: No solution found.
Mon May 19 15:06:10 CEST 2014: 77: finished (906ms, 500cycles)
Mon May 19 15:06:10 CEST 2014: 77: No solution found.
Mon May 19 15:06:10 CEST 2014: 78: finished (164ms, 84cycles)
Mon May 19 15:06:10 CEST 2014: 78: Solution found.
Mon May 19 15:06:12 CEST 2014: 79: finished (2084ms, 500cycles)
Mon May 19 15:06:12 CEST 2014: 79: No solution found.
Mon May 19 15:06:15 CEST 2014: 80: finished (2570ms, 500cycles)
Mon May 19 15:06:15 CEST 2014: 80: No solution found.
Mon May 19 15:06:16 CEST 2014: 81: finished (1427ms, 500cycles)
Mon May 19 15:06:16 CEST 2014: 81: No solution found.
Mon May 19 15:06:17 CEST 2014: 82: finished (884ms, 500cycles)
Mon May 19 15:06:17 CEST 2014: 82: No solution found.
Mon May 19 15:06:18 CEST 2014: 83: finished (928ms, 500cycles)
Mon May 19 15:06:18 CEST 2014: 83: No solution found.
Mon May 19 15:06:19 CEST 2014: 84: finished (913ms, 500cycles)
Mon May 19 15:06:19 CEST 2014: 84: No solution found.
Mon May 19 15:06:20 CEST 2014: 85: finished (894ms, 500cycles)
Mon May 19 15:06:20 CEST 2014: 85: No solution found.
Mon May 19 15:06:21 CEST 2014: 86: finished (949ms, 500cycles)
Mon May 19 15:06:21 CEST 2014: 86: No solution found.
Mon May 19 15:06:22 CEST 2014: 87: finished (879ms, 500cycles)
Mon May 19 15:06:22 CEST 2014: 87: No solution found.
Mon May 19 15:06:23 CEST 2014: 88: finished (915ms, 500cycles)
Mon May 19 15:06:23 CEST 2014: 88: No solution found.
Mon May 19 15:06:24 CEST 2014: 89: finished (980ms, 500cycles)
Mon May 19 15:06:24 CEST 2014: 89: No solution found.
Mon May 19 15:06:25 CEST 2014: 90: finished (907ms, 500cycles)
Mon May 19 15:06:25 CEST 2014: 90: No solution found.
Mon May 19 15:06:26 CEST 2014: 91: finished (891ms, 500cycles)
Mon May 19 15:06:26 CEST 2014: 91: No solution found.
Mon May 19 15:06:26 CEST 2014: 92: finished (857ms, 500cycles)
Mon May 19 15:06:26 CEST 2014: 92: No solution found.
Mon May 19 15:06:27 CEST 2014: 93: finished (267ms, 122cycles)
Mon May 19 15:06:27 CEST 2014: 93: Solution found.
Mon May 19 15:06:28 CEST 2014: 94: finished (896ms, 500cycles)
Mon May 19 15:06:28 CEST 2014: 94: No solution found.
Mon May 19 15:06:29 CEST 2014: 95: finished (908ms, 500cycles)
Mon May 19 15:06:29 CEST 2014: 95: No solution found.
Mon May 19 15:06:29 CEST 2014: 96: finished (933ms, 500cycles)
Mon May 19 15:06:29 CEST 2014: 96: No solution found.
Mon May 19 15:06:30 CEST 2014: 97: finished (907ms, 500cycles)
Mon May 19 15:06:30 CEST 2014: 97: No solution found.
Mon May 19 15:06:31 CEST 2014: 98: finished (939ms, 500cycles)
Mon May 19 15:06:31 CEST 2014: 98: No solution found.
Mon May 19 15:06:32 CEST 2014: 99: finished (911ms, 500cycles)
Mon May 19 15:06:32 CEST 2014: 99: No solution found.
Mon May 19 15:06:32 CEST 2014: Solution Found: 10
Mon May 19 15:06:32 CEST 2014: Avg cycles: 135
Mon May 19 15:06:32 CEST 2014: Max cycles: 470
Mon May 19 15:06:32 CEST 2014: Min cycles: 46
Mon May 19 15:06:32 CEST 2014: No solution found: 90
Mon May 19 15:06:32 CEST 2014: logging finished. (runtime: 104152ms)
