Sat Dec 28 14:12:07 CET 2013: Problem Count: 150
Sat Dec 28 14:12:07 CET 2013: CandidatesCount: 100
Sat Dec 28 14:12:07 CET 2013: Max Cycles: 500
Sat Dec 28 14:17:10 CET 2013: 27: finished (1783ms, 81cycles)
Sat Dec 28 14:17:10 CET 2013: 27: Solution found.
Sat Dec 28 14:17:22 CET 2013: 28: finished (12207ms, 500cycles)
Sat Dec 28 14:17:22 CET 2013: 28: No solution found.
Sat Dec 28 14:17:32 CET 2013: 29: finished (10464ms, 500cycles)
Sat Dec 28 14:17:32 CET 2013: 29: No solution found.
Sat Dec 28 14:17:45 CET 2013: 30: finished (12996ms, 500cycles)
Sat Dec 28 14:17:45 CET 2013: 30: No solution found.
Sat Dec 28 14:17:58 CET 2013: 31: finished (12817ms, 500cycles)
Sat Dec 28 14:17:58 CET 2013: 31: No solution found.
Sat Dec 28 14:18:09 CET 2013: 32: finished (10309ms, 500cycles)
Sat Dec 28 14:18:09 CET 2013: 32: No solution found.
Sat Dec 28 14:18:16 CET 2013: 33: finished (7596ms, 361cycles)
Sat Dec 28 14:18:16 CET 2013: 33: Solution found.
Sat Dec 28 14:18:27 CET 2013: 34: finished (10388ms, 500cycles)
Sat Dec 28 14:18:27 CET 2013: 34: No solution found.
Sat Dec 28 14:18:40 CET 2013: 35: finished (13055ms, 500cycles)
Sat Dec 28 14:18:40 CET 2013: 35: No solution found.
Sat Dec 28 14:18:50 CET 2013: 36: finished (10315ms, 500cycles)
Sat Dec 28 14:18:50 CET 2013: 36: No solution found.
Sat Dec 28 14:19:01 CET 2013: 37: finished (11407ms, 500cycles)
Sat Dec 28 14:19:01 CET 2013: 37: No solution found.
Sat Dec 28 14:19:14 CET 2013: 38: finished (12405ms, 500cycles)
Sat Dec 28 14:19:14 CET 2013: 38: No solution found.
Sat Dec 28 14:19:24 CET 2013: 39: finished (10279ms, 500cycles)
Sat Dec 28 14:19:24 CET 2013: 39: No solution found.
Sat Dec 28 14:19:37 CET 2013: 40: finished (12921ms, 500cycles)
Sat Dec 28 14:19:37 CET 2013: 40: No solution found.
Sat Dec 28 14:19:48 CET 2013: 41: finished (10551ms, 500cycles)
Sat Dec 28 14:19:48 CET 2013: 41: No solution found.
Sat Dec 28 14:20:00 CET 2013: 42: finished (12844ms, 500cycles)
Sat Dec 28 14:20:00 CET 2013: 42: No solution found.
Sat Dec 28 14:20:11 CET 2013: 43: finished (10409ms, 500cycles)
Sat Dec 28 14:20:11 CET 2013: 43: No solution found.
Sat Dec 28 14:20:24 CET 2013: 44: finished (13214ms, 500cycles)
Sat Dec 28 14:20:24 CET 2013: 44: No solution found.
Sat Dec 28 14:20:35 CET 2013: 45: finished (10573ms, 500cycles)
Sat Dec 28 14:20:35 CET 2013: 45: No solution found.
Sat Dec 28 14:20:45 CET 2013: 46: finished (10248ms, 500cycles)
Sat Dec 28 14:20:45 CET 2013: 46: No solution found.
Sat Dec 28 14:20:56 CET 2013: 47: finished (10761ms, 500cycles)
Sat Dec 28 14:20:56 CET 2013: 47: No solution found.
Sat Dec 28 14:21:06 CET 2013: 48: finished (10556ms, 500cycles)
Sat Dec 28 14:21:06 CET 2013: 48: No solution found.
Sat Dec 28 14:21:19 CET 2013: 49: finished (13247ms, 500cycles)
Sat Dec 28 14:21:19 CET 2013: 49: No solution found.
Sat Dec 28 14:21:30 CET 2013: 50: finished (10602ms, 500cycles)
Sat Dec 28 14:21:30 CET 2013: 50: No solution found.
Sat Dec 28 14:21:41 CET 2013: 51: finished (10692ms, 500cycles)
Sat Dec 28 14:21:41 CET 2013: 51: No solution found.
Sat Dec 28 14:21:51 CET 2013: 52: finished (10106ms, 500cycles)
Sat Dec 28 14:21:51 CET 2013: 52: No solution found.
Sat Dec 28 14:22:01 CET 2013: 53: finished (10027ms, 500cycles)
Sat Dec 28 14:22:01 CET 2013: 53: No solution found.
Sat Dec 28 14:22:14 CET 2013: 54: finished (12809ms, 500cycles)
Sat Dec 28 14:22:14 CET 2013: 54: No solution found.
Sat Dec 28 14:22:24 CET 2013: 55: finished (10359ms, 500cycles)
Sat Dec 28 14:22:24 CET 2013: 55: No solution found.
Sat Dec 28 14:22:34 CET 2013: 56: finished (10253ms, 500cycles)
Sat Dec 28 14:22:34 CET 2013: 56: No solution found.
Sat Dec 28 14:22:44 CET 2013: 57: finished (10202ms, 500cycles)
Sat Dec 28 14:22:44 CET 2013: 57: No solution found.
Sat Dec 28 14:22:58 CET 2013: 58: finished (13870ms, 500cycles)
Sat Dec 28 14:22:58 CET 2013: 58: No solution found.
Sat Dec 28 14:23:09 CET 2013: 59: finished (10327ms, 500cycles)
Sat Dec 28 14:23:09 CET 2013: 59: No solution found.
Sat Dec 28 14:23:19 CET 2013: 60: finished (10244ms, 500cycles)
Sat Dec 28 14:23:19 CET 2013: 60: No solution found.
Sat Dec 28 14:23:29 CET 2013: 61: finished (10393ms, 500cycles)
Sat Dec 28 14:23:29 CET 2013: 61: No solution found.
Sat Dec 28 14:23:42 CET 2013: 62: finished (12627ms, 500cycles)
Sat Dec 28 14:23:42 CET 2013: 62: No solution found.
Sat Dec 28 14:23:52 CET 2013: 63: finished (10566ms, 500cycles)
Sat Dec 28 14:23:52 CET 2013: 63: No solution found.
Sat Dec 28 14:24:03 CET 2013: 64: finished (10349ms, 500cycles)
Sat Dec 28 14:24:03 CET 2013: 64: No solution found.
Sat Dec 28 14:24:14 CET 2013: 65: finished (10757ms, 500cycles)
Sat Dec 28 14:24:14 CET 2013: 65: No solution found.
Sat Dec 28 14:24:24 CET 2013: 66: finished (10645ms, 500cycles)
Sat Dec 28 14:24:24 CET 2013: 66: No solution found.
Sat Dec 28 14:24:35 CET 2013: 67: finished (11034ms, 500cycles)
Sat Dec 28 14:24:35 CET 2013: 67: No solution found.
Sat Dec 28 14:24:49 CET 2013: 68: finished (13674ms, 500cycles)
Sat Dec 28 14:24:49 CET 2013: 68: No solution found.
Sat Dec 28 14:24:59 CET 2013: 69: finished (10200ms, 500cycles)
Sat Dec 28 14:24:59 CET 2013: 69: No solution found.
Sat Dec 28 14:25:01 CET 2013: 70: finished (1814ms, 83cycles)
Sat Dec 28 14:25:01 CET 2013: 70: Solution found.
Sat Dec 28 14:25:15 CET 2013: 71: finished (14257ms, 500cycles)
Sat Dec 28 14:25:15 CET 2013: 71: No solution found.
Sat Dec 28 14:25:26 CET 2013: 72: finished (10378ms, 500cycles)
Sat Dec 28 14:25:26 CET 2013: 72: No solution found.
Sat Dec 28 14:25:36 CET 2013: 73: finished (10357ms, 500cycles)
Sat Dec 28 14:25:36 CET 2013: 73: No solution found.
Sat Dec 28 14:25:48 CET 2013: 74: finished (11807ms, 500cycles)
Sat Dec 28 14:25:48 CET 2013: 74: No solution found.
Sat Dec 28 14:25:59 CET 2013: 75: finished (11623ms, 500cycles)
Sat Dec 28 14:25:59 CET 2013: 75: No solution found.
Sat Dec 28 14:26:13 CET 2013: 76: finished (13378ms, 500cycles)
Sat Dec 28 14:26:13 CET 2013: 76: No solution found.
Sat Dec 28 14:26:23 CET 2013: 77: finished (10079ms, 500cycles)
Sat Dec 28 14:26:23 CET 2013: 77: No solution found.
Sat Dec 28 14:26:33 CET 2013: 78: finished (10555ms, 500cycles)
Sat Dec 28 14:26:33 CET 2013: 78: No solution found.
Sat Dec 28 14:26:35 CET 2013: 79: finished (1354ms, 61cycles)
Sat Dec 28 14:26:35 CET 2013: 79: Solution found.
Sat Dec 28 14:26:45 CET 2013: 80: finished (10265ms, 500cycles)
Sat Dec 28 14:26:45 CET 2013: 80: No solution found.
Sat Dec 28 14:26:58 CET 2013: 81: finished (12968ms, 500cycles)
Sat Dec 28 14:26:58 CET 2013: 81: No solution found.
Sat Dec 28 14:27:08 CET 2013: 82: finished (10215ms, 500cycles)
Sat Dec 28 14:27:08 CET 2013: 82: No solution found.
Sat Dec 28 14:27:21 CET 2013: 83: finished (13010ms, 500cycles)
Sat Dec 28 14:27:21 CET 2013: 83: No solution found.
Sat Dec 28 14:27:34 CET 2013: 84: finished (13191ms, 500cycles)
Sat Dec 28 14:27:34 CET 2013: 84: No solution found.
Sat Dec 28 14:27:45 CET 2013: 85: finished (10371ms, 500cycles)
Sat Dec 28 14:27:45 CET 2013: 85: No solution found.
Sat Dec 28 14:27:58 CET 2013: 86: finished (13256ms, 500cycles)
Sat Dec 28 14:27:58 CET 2013: 86: No solution found.
Sat Dec 28 14:28:09 CET 2013: 87: finished (10614ms, 500cycles)
Sat Dec 28 14:28:09 CET 2013: 87: No solution found.
Sat Dec 28 14:28:11 CET 2013: 88: finished (2635ms, 120cycles)
Sat Dec 28 14:28:11 CET 2013: 88: Solution found.
Sat Dec 28 14:28:22 CET 2013: 89: finished (10340ms, 500cycles)
Sat Dec 28 14:28:22 CET 2013: 89: No solution found.
Sat Dec 28 14:28:32 CET 2013: 90: finished (10686ms, 500cycles)
Sat Dec 28 14:28:32 CET 2013: 90: No solution found.
Sat Dec 28 14:28:43 CET 2013: 91: finished (10444ms, 500cycles)
Sat Dec 28 14:28:43 CET 2013: 91: No solution found.
Sat Dec 28 14:28:57 CET 2013: 92: finished (14283ms, 500cycles)
Sat Dec 28 14:28:57 CET 2013: 92: No solution found.
Sat Dec 28 14:29:08 CET 2013: 93: finished (10527ms, 500cycles)
Sat Dec 28 14:29:08 CET 2013: 93: No solution found.
Sat Dec 28 14:29:08 CET 2013: 94: finished (665ms, 29cycles)
Sat Dec 28 14:29:08 CET 2013: 94: Solution found.
Sat Dec 28 14:29:14 CET 2013: 95: finished (5694ms, 264cycles)
Sat Dec 28 14:29:14 CET 2013: 95: Solution found.
Sat Dec 28 14:29:25 CET 2013: 96: finished (10653ms, 500cycles)
Sat Dec 28 14:29:25 CET 2013: 96: No solution found.
Sat Dec 28 14:29:25 CET 2013: 97: finished (446ms, 19cycles)
Sat Dec 28 14:29:25 CET 2013: 97: Solution found.
Sat Dec 28 14:29:36 CET 2013: 98: finished (10570ms, 500cycles)
Sat Dec 28 14:29:36 CET 2013: 98: No solution found.
Sat Dec 28 14:29:46 CET 2013: 99: finished (10720ms, 500cycles)
Sat Dec 28 14:29:46 CET 2013: 99: No solution found.
Sat Dec 28 14:29:46 CET 2013: Solution Found: 10
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 160
Sat Dec 28 14:29:46 CET 2013: Max cycles: 477
Sat Dec 28 14:29:46 CET 2013: Min cycles: 19
Sat Dec 28 14:29:46 CET 2013: No solution found: 90
Sat Dec 28 14:29:46 CET 2013: logging finished. (runtime: 1058928ms)
