Mon May 19 11:04:45 CEST 2014: Problem Count: 100
Mon May 19 11:04:45 CEST 2014: CandidatesCount: 50
Mon May 19 11:04:45 CEST 2014: Max Cycles: 500
Mon May 19 11:05:28 CEST 2014: 53: No solution found.
Mon May 19 11:05:29 CEST 2014: 54: finished (858ms, 500cycles)
Mon May 19 11:05:29 CEST 2014: 54: No solution found.
Mon May 19 11:05:30 CEST 2014: 55: finished (910ms, 500cycles)
Mon May 19 11:05:30 CEST 2014: 55: No solution found.
Mon May 19 11:05:31 CEST 2014: 56: finished (1264ms, 500cycles)
Mon May 19 11:05:31 CEST 2014: 56: No solution found.
Mon May 19 11:05:32 CEST 2014: 57: finished (912ms, 500cycles)
Mon May 19 11:05:32 CEST 2014: 57: No solution found.
Mon May 19 11:05:33 CEST 2014: 58: finished (861ms, 500cycles)
Mon May 19 11:05:33 CEST 2014: 58: No solution found.
Mon May 19 11:05:34 CEST 2014: 59: finished (921ms, 500cycles)
Mon May 19 11:05:34 CEST 2014: 59: No solution found.
Mon May 19 11:05:35 CEST 2014: 60: finished (912ms, 500cycles)
Mon May 19 11:05:35 CEST 2014: 60: No solution found.
Mon May 19 11:05:35 CEST 2014: 61: finished (919ms, 500cycles)
Mon May 19 11:05:35 CEST 2014: 61: No solution found.
Mon May 19 11:05:36 CEST 2014: 62: finished (844ms, 500cycles)
Mon May 19 11:05:36 CEST 2014: 62: No solution found.
Mon May 19 11:05:37 CEST 2014: 63: finished (870ms, 500cycles)
Mon May 19 11:05:37 CEST 2014: 63: No solution found.
Mon May 19 11:05:38 CEST 2014: 64: finished (926ms, 500cycles)
Mon May 19 11:05:38 CEST 2014: 64: No solution found.
Mon May 19 11:05:39 CEST 2014: 65: finished (913ms, 500cycles)
Mon May 19 11:05:39 CEST 2014: 65: No solution found.
Mon May 19 11:05:40 CEST 2014: 66: finished (920ms, 500cycles)
Mon May 19 11:05:40 CEST 2014: 66: No solution found.
Mon May 19 11:05:41 CEST 2014: 67: finished (955ms, 500cycles)
Mon May 19 11:05:41 CEST 2014: 67: No solution found.
Mon May 19 11:05:41 CEST 2014: 68: finished (131ms, 51cycles)
Mon May 19 11:05:41 CEST 2014: 68: Solution found.
Mon May 19 11:05:42 CEST 2014: 69: finished (940ms, 500cycles)
Mon May 19 11:05:42 CEST 2014: 69: No solution found.
Mon May 19 11:05:43 CEST 2014: 70: finished (887ms, 500cycles)
Mon May 19 11:05:43 CEST 2014: 70: No solution found.
Mon May 19 11:05:44 CEST 2014: 71: finished (912ms, 500cycles)
Mon May 19 11:05:44 CEST 2014: 71: No solution found.
Mon May 19 11:05:45 CEST 2014: 72: finished (1206ms, 500cycles)
Mon May 19 11:05:45 CEST 2014: 72: No solution found.
Mon May 19 11:05:46 CEST 2014: 73: finished (923ms, 500cycles)
Mon May 19 11:05:46 CEST 2014: 73: No solution found.
Mon May 19 11:05:47 CEST 2014: 74: finished (898ms, 500cycles)
Mon May 19 11:05:47 CEST 2014: 74: No solution found.
Mon May 19 11:05:48 CEST 2014: 75: finished (814ms, 500cycles)
Mon May 19 11:05:48 CEST 2014: 75: No solution found.
Mon May 19 11:05:48 CEST 2014: 76: finished (856ms, 500cycles)
Mon May 19 11:05:48 CEST 2014: 76: No solution found.
Mon May 19 11:05:49 CEST 2014: 77: finished (906ms, 500cycles)
Mon May 19 11:05:49 CEST 2014: 77: No solution found.
Mon May 19 11:05:50 CEST 2014: 78: finished (920ms, 500cycles)
Mon May 19 11:05:50 CEST 2014: 78: No solution found.
Mon May 19 11:05:51 CEST 2014: 79: finished (898ms, 500cycles)
Mon May 19 11:05:51 CEST 2014: 79: No solution found.
Mon May 19 11:05:52 CEST 2014: 80: finished (801ms, 500cycles)
Mon May 19 11:05:52 CEST 2014: 80: No solution found.
Mon May 19 11:05:53 CEST 2014: 81: finished (1246ms, 500cycles)
Mon May 19 11:05:53 CEST 2014: 81: No solution found.
Mon May 19 11:05:54 CEST 2014: 82: finished (906ms, 500cycles)
Mon May 19 11:05:54 CEST 2014: 82: No solution found.
Mon May 19 11:05:55 CEST 2014: 83: finished (950ms, 500cycles)
Mon May 19 11:05:55 CEST 2014: 83: No solution found.
Mon May 19 11:05:56 CEST 2014: 84: finished (912ms, 500cycles)
Mon May 19 11:05:56 CEST 2014: 84: No solution found.
Mon May 19 11:05:57 CEST 2014: 85: finished (1004ms, 500cycles)
Mon May 19 11:05:57 CEST 2014: 85: No solution found.
Mon May 19 11:05:58 CEST 2014: 86: finished (845ms, 500cycles)
Mon May 19 11:05:58 CEST 2014: 86: No solution found.
Mon May 19 11:05:59 CEST 2014: 87: finished (977ms, 500cycles)
Mon May 19 11:05:59 CEST 2014: 87: No solution found.
Mon May 19 11:06:00 CEST 2014: 88: finished (895ms, 500cycles)
Mon May 19 11:06:00 CEST 2014: 88: No solution found.
Mon May 19 11:06:01 CEST 2014: 89: finished (850ms, 500cycles)
Mon May 19 11:06:01 CEST 2014: 89: No solution found.
Mon May 19 11:06:01 CEST 2014: 90: finished (448ms, 241cycles)
Mon May 19 11:06:01 CEST 2014: 90: Solution found.
Mon May 19 11:06:02 CEST 2014: 91: finished (862ms, 500cycles)
Mon May 19 11:06:02 CEST 2014: 91: No solution found.
Mon May 19 11:06:03 CEST 2014: 92: finished (934ms, 500cycles)
Mon May 19 11:06:03 CEST 2014: 92: No solution found.
Mon May 19 11:06:04 CEST 2014: 93: finished (888ms, 500cycles)
Mon May 19 11:06:04 CEST 2014: 93: No solution found.
Mon May 19 11:06:05 CEST 2014: 94: finished (926ms, 500cycles)
Mon May 19 11:06:05 CEST 2014: 94: No solution found.
Mon May 19 11:06:06 CEST 2014: 95: finished (926ms, 500cycles)
Mon May 19 11:06:06 CEST 2014: 95: No solution found.
Mon May 19 11:06:06 CEST 2014: 96: finished (929ms, 500cycles)
Mon May 19 11:06:06 CEST 2014: 96: No solution found.
Mon May 19 11:06:07 CEST 2014: 97: finished (903ms, 500cycles)
Mon May 19 11:06:07 CEST 2014: 97: No solution found.
Mon May 19 11:06:08 CEST 2014: 98: finished (939ms, 500cycles)
Mon May 19 11:06:08 CEST 2014: 98: No solution found.
Mon May 19 11:06:09 CEST 2014: 99: finished (945ms, 500cycles)
Mon May 19 11:06:09 CEST 2014: 99: No solution found.
Mon May 19 11:06:09 CEST 2014: Solution Found: 12
Mon May 19 11:06:09 CEST 2014: Avg cycles: 95
Mon May 19 11:06:09 CEST 2014: Max cycles: 241
Mon May 19 11:06:09 CEST 2014: Min cycles: 36
Mon May 19 11:06:09 CEST 2014: No solution found: 88
Mon May 19 11:06:09 CEST 2014: logging finished. (runtime: 84700ms)
