Sat Dec 28 12:25:31 CET 2013: Problem Count: 150
Sat Dec 28 12:25:31 CET 2013: CandidatesCount: 50
Sat Dec 28 12:25:31 CET 2013: Max Cycles: 1000
Sat Dec 28 12:40:20 CET 2013: 68: finished (15344ms, 1000cycles)
Sat Dec 28 12:40:20 CET 2013: 68: No solution found.
Sat Dec 28 12:40:34 CET 2013: 69: finished (14354ms, 1000cycles)
Sat Dec 28 12:40:34 CET 2013: 69: No solution found.
Sat Dec 28 12:40:49 CET 2013: 70: finished (15261ms, 1000cycles)
Sat Dec 28 12:40:49 CET 2013: 70: No solution found.
Sat Dec 28 12:41:05 CET 2013: 71: finished (15591ms, 1000cycles)
Sat Dec 28 12:41:05 CET 2013: 71: No solution found.
Sat Dec 28 12:41:21 CET 2013: 72: finished (15825ms, 1000cycles)
Sat Dec 28 12:41:21 CET 2013: 72: No solution found.
Sat Dec 28 12:41:34 CET 2013: 73: finished (13093ms, 1000cycles)
Sat Dec 28 12:41:34 CET 2013: 73: No solution found.
Sat Dec 28 12:41:49 CET 2013: 74: finished (14986ms, 1000cycles)
Sat Dec 28 12:41:49 CET 2013: 74: No solution found.
Sat Dec 28 12:42:07 CET 2013: 75: finished (17654ms, 1000cycles)
Sat Dec 28 12:42:07 CET 2013: 75: No solution found.
Sat Dec 28 12:42:19 CET 2013: 76: finished (12502ms, 1000cycles)
Sat Dec 28 12:42:19 CET 2013: 76: No solution found.
Sat Dec 28 12:42:34 CET 2013: 77: finished (15198ms, 1000cycles)
Sat Dec 28 12:42:34 CET 2013: 77: No solution found.
Sat Dec 28 12:42:35 CET 2013: 78: finished (657ms, 53cycles)
Sat Dec 28 12:42:35 CET 2013: 78: Solution found.
Sat Dec 28 12:42:49 CET 2013: 79: finished (14190ms, 1000cycles)
Sat Dec 28 12:42:49 CET 2013: 79: No solution found.
Sat Dec 28 12:43:04 CET 2013: 80: finished (14865ms, 1000cycles)
Sat Dec 28 12:43:04 CET 2013: 80: No solution found.
Sat Dec 28 12:43:20 CET 2013: 81: finished (15868ms, 1000cycles)
Sat Dec 28 12:43:20 CET 2013: 81: No solution found.
Sat Dec 28 12:43:35 CET 2013: 82: finished (15515ms, 1000cycles)
Sat Dec 28 12:43:35 CET 2013: 82: No solution found.
Sat Dec 28 12:43:51 CET 2013: 83: finished (15413ms, 1000cycles)
Sat Dec 28 12:43:51 CET 2013: 83: No solution found.
Sat Dec 28 12:44:06 CET 2013: 84: finished (15176ms, 1000cycles)
Sat Dec 28 12:44:06 CET 2013: 84: No solution found.
Sat Dec 28 12:44:21 CET 2013: 85: finished (15026ms, 1000cycles)
Sat Dec 28 12:44:21 CET 2013: 85: No solution found.
Sat Dec 28 12:44:31 CET 2013: 86: finished (10389ms, 1000cycles)
Sat Dec 28 12:44:31 CET 2013: 86: No solution found.
Sat Dec 28 12:44:46 CET 2013: 87: finished (14604ms, 1000cycles)
Sat Dec 28 12:44:46 CET 2013: 87: No solution found.
Sat Dec 28 12:44:59 CET 2013: 88: finished (13033ms, 1000cycles)
Sat Dec 28 12:44:59 CET 2013: 88: No solution found.
Sat Dec 28 12:45:09 CET 2013: 89: finished (10340ms, 1000cycles)
Sat Dec 28 12:45:09 CET 2013: 89: No solution found.
Sat Dec 28 12:45:19 CET 2013: 90: finished (9977ms, 1000cycles)
Sat Dec 28 12:45:19 CET 2013: 90: No solution found.
Sat Dec 28 12:45:33 CET 2013: 91: finished (14109ms, 1000cycles)
Sat Dec 28 12:45:33 CET 2013: 91: No solution found.
Sat Dec 28 12:45:44 CET 2013: 92: finished (10346ms, 1000cycles)
Sat Dec 28 12:45:44 CET 2013: 92: No solution found.
Sat Dec 28 12:45:57 CET 2013: 93: finished (13549ms, 1000cycles)
Sat Dec 28 12:45:57 CET 2013: 93: No solution found.
Sat Dec 28 12:46:08 CET 2013: 94: finished (10887ms, 1000cycles)
Sat Dec 28 12:46:08 CET 2013: 94: No solution found.
Sat Dec 28 12:46:21 CET 2013: 95: finished (13150ms, 1000cycles)
Sat Dec 28 12:46:21 CET 2013: 95: No solution found.
Sat Dec 28 12:46:32 CET 2013: 96: finished (10256ms, 1000cycles)
Sat Dec 28 12:46:32 CET 2013: 96: No solution found.
Sat Dec 28 12:46:42 CET 2013: 97: finished (10533ms, 1000cycles)
Sat Dec 28 12:46:42 CET 2013: 97: No solution found.
Sat Dec 28 12:46:56 CET 2013: 98: finished (13506ms, 1000cycles)
Sat Dec 28 12:46:56 CET 2013: 98: No solution found.
Sat Dec 28 12:47:06 CET 2013: 99: finished (10850ms, 1000cycles)
Sat Dec 28 12:47:06 CET 2013: 99: No solution found.
Sat Dec 28 12:47:06 CET 2013: Solution Found: 3
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 160
Sat Dec 28 12:47:06 CET 2013: Max cycles: 251
Sat Dec 28 12:47:06 CET 2013: Min cycles: 53
Sat Dec 28 12:47:06 CET 2013: No solution found: 97
Sat Dec 28 12:47:06 CET 2013: logging finished. (runtime: 1295178ms)
