Mon Dec 30 13:54:14 CET 2013: Problem Count: 150
Mon Dec 30 13:54:14 CET 2013: CandidatesCount: 50
Mon Dec 30 13:54:14 CET 2013: Max Cycles: 500
Mon Dec 30 13:57:51 CET 2013: 66: finished (3482ms, 500cycles)
Mon Dec 30 13:57:51 CET 2013: 66: No solution found.
Mon Dec 30 13:57:54 CET 2013: 67: finished (3562ms, 500cycles)
Mon Dec 30 13:57:54 CET 2013: 67: No solution found.
Mon Dec 30 13:57:58 CET 2013: 68: finished (3633ms, 500cycles)
Mon Dec 30 13:57:58 CET 2013: 68: No solution found.
Mon Dec 30 13:58:02 CET 2013: 69: finished (3679ms, 500cycles)
Mon Dec 30 13:58:02 CET 2013: 69: No solution found.
Mon Dec 30 13:58:05 CET 2013: 70: finished (3460ms, 500cycles)
Mon Dec 30 13:58:05 CET 2013: 70: No solution found.
Mon Dec 30 13:58:05 CET 2013: 71: finished (214ms, 29cycles)
Mon Dec 30 13:58:05 CET 2013: 71: Solution found.
Mon Dec 30 13:58:09 CET 2013: 72: finished (3539ms, 500cycles)
Mon Dec 30 13:58:09 CET 2013: 72: No solution found.
Mon Dec 30 13:58:12 CET 2013: 73: finished (3503ms, 500cycles)
Mon Dec 30 13:58:12 CET 2013: 73: No solution found.
Mon Dec 30 13:58:16 CET 2013: 74: finished (3468ms, 500cycles)
Mon Dec 30 13:58:16 CET 2013: 74: No solution found.
Mon Dec 30 13:58:20 CET 2013: 75: finished (3722ms, 500cycles)
Mon Dec 30 13:58:20 CET 2013: 75: No solution found.
Mon Dec 30 13:58:23 CET 2013: 76: finished (3448ms, 500cycles)
Mon Dec 30 13:58:23 CET 2013: 76: No solution found.
Mon Dec 30 13:58:26 CET 2013: 77: finished (3268ms, 500cycles)
Mon Dec 30 13:58:26 CET 2013: 77: No solution found.
Mon Dec 30 13:58:30 CET 2013: 78: finished (3322ms, 500cycles)
Mon Dec 30 13:58:30 CET 2013: 78: No solution found.
Mon Dec 30 13:58:33 CET 2013: 79: finished (3092ms, 500cycles)
Mon Dec 30 13:58:33 CET 2013: 79: No solution found.
Mon Dec 30 13:58:36 CET 2013: 80: finished (3139ms, 500cycles)
Mon Dec 30 13:58:36 CET 2013: 80: No solution found.
Mon Dec 30 13:58:39 CET 2013: 81: finished (3540ms, 500cycles)
Mon Dec 30 13:58:39 CET 2013: 81: No solution found.
Mon Dec 30 13:58:40 CET 2013: 82: finished (411ms, 55cycles)
Mon Dec 30 13:58:40 CET 2013: 82: Solution found.
Mon Dec 30 13:58:40 CET 2013: 83: finished (32ms, 4cycles)
Mon Dec 30 13:58:40 CET 2013: 83: Solution found.
Mon Dec 30 13:58:43 CET 2013: 84: finished (3309ms, 500cycles)
Mon Dec 30 13:58:43 CET 2013: 84: No solution found.
Mon Dec 30 13:58:46 CET 2013: 85: finished (3274ms, 500cycles)
Mon Dec 30 13:58:46 CET 2013: 85: No solution found.
Mon Dec 30 13:58:50 CET 2013: 86: finished (3632ms, 500cycles)
Mon Dec 30 13:58:50 CET 2013: 86: No solution found.
Mon Dec 30 13:58:53 CET 2013: 87: finished (3152ms, 500cycles)
Mon Dec 30 13:58:53 CET 2013: 87: No solution found.
Mon Dec 30 13:58:57 CET 2013: 88: finished (3407ms, 500cycles)
Mon Dec 30 13:58:57 CET 2013: 88: No solution found.
Mon Dec 30 13:59:00 CET 2013: 89: finished (3284ms, 500cycles)
Mon Dec 30 13:59:00 CET 2013: 89: No solution found.
Mon Dec 30 13:59:03 CET 2013: 90: finished (3510ms, 500cycles)
Mon Dec 30 13:59:03 CET 2013: 90: No solution found.
Mon Dec 30 13:59:07 CET 2013: 91: finished (3210ms, 500cycles)
Mon Dec 30 13:59:07 CET 2013: 91: No solution found.
Mon Dec 30 13:59:10 CET 2013: 92: finished (3362ms, 500cycles)
Mon Dec 30 13:59:10 CET 2013: 92: No solution found.
Mon Dec 30 13:59:13 CET 2013: 93: finished (3123ms, 500cycles)
Mon Dec 30 13:59:13 CET 2013: 93: No solution found.
Mon Dec 30 13:59:17 CET 2013: 94: finished (3390ms, 500cycles)
Mon Dec 30 13:59:17 CET 2013: 94: No solution found.
Mon Dec 30 13:59:20 CET 2013: 95: finished (3386ms, 500cycles)
Mon Dec 30 13:59:20 CET 2013: 95: No solution found.
Mon Dec 30 13:59:23 CET 2013: 96: finished (3397ms, 500cycles)
Mon Dec 30 13:59:23 CET 2013: 96: No solution found.
Mon Dec 30 13:59:27 CET 2013: 97: finished (3488ms, 500cycles)
Mon Dec 30 13:59:27 CET 2013: 97: No solution found.
Mon Dec 30 13:59:30 CET 2013: 98: finished (3491ms, 500cycles)
Mon Dec 30 13:59:30 CET 2013: 98: No solution found.
Mon Dec 30 13:59:34 CET 2013: 99: finished (3313ms, 500cycles)
Mon Dec 30 13:59:34 CET 2013: 99: No solution found.
Mon Dec 30 13:59:34 CET 2013: Solution Found: 8
Mon Dec 30 13:59:34 CET 2013: Avg cycles: 85
Mon Dec 30 13:59:34 CET 2013: Max cycles: 299
Mon Dec 30 13:59:34 CET 2013: Min cycles: 4
Mon Dec 30 13:59:34 CET 2013: No solution found: 92
Mon Dec 30 13:59:34 CET 2013: logging finished. (runtime: 319884ms)
