Mon May 19 20:51:31 CEST 2014: Problem Count: 50
Mon May 19 20:51:31 CEST 2014: CandidatesCount: 200
Mon May 19 20:51:31 CEST 2014: Max Cycles: 500
Mon May 19 20:54:27 CEST 2014: 81: finished (2520ms, 500cycles)
Mon May 19 20:54:27 CEST 2014: 81: No solution found.
Mon May 19 20:54:32 CEST 2014: 82: finished (5156ms, 500cycles)
Mon May 19 20:54:32 CEST 2014: 82: No solution found.
Mon May 19 20:54:33 CEST 2014: 83: finished (1086ms, 194cycles)
Mon May 19 20:54:33 CEST 2014: 83: Solution found.
Mon May 19 20:54:36 CEST 2014: 84: finished (2785ms, 500cycles)
Mon May 19 20:54:36 CEST 2014: 84: No solution found.
Mon May 19 20:54:37 CEST 2014: 85: finished (1164ms, 500cycles)
Mon May 19 20:54:37 CEST 2014: 85: No solution found.
Mon May 19 20:54:40 CEST 2014: 86: finished (2188ms, 500cycles)
Mon May 19 20:54:40 CEST 2014: 86: No solution found.
Mon May 19 20:54:41 CEST 2014: 87: finished (1294ms, 500cycles)
Mon May 19 20:54:41 CEST 2014: 87: No solution found.
Mon May 19 20:54:43 CEST 2014: 88: finished (2463ms, 500cycles)
Mon May 19 20:54:43 CEST 2014: 88: No solution found.
Mon May 19 20:54:46 CEST 2014: 89: finished (2908ms, 500cycles)
Mon May 19 20:54:46 CEST 2014: 89: No solution found.
Mon May 19 20:54:47 CEST 2014: 90: finished (853ms, 73cycles)
Mon May 19 20:54:47 CEST 2014: 90: Solution found.
Mon May 19 20:54:51 CEST 2014: 91: finished (3490ms, 500cycles)
Mon May 19 20:54:51 CEST 2014: 91: No solution found.
Mon May 19 20:54:52 CEST 2014: 92: finished (1435ms, 500cycles)
Mon May 19 20:54:52 CEST 2014: 92: No solution found.
Mon May 19 20:54:53 CEST 2014: 93: finished (909ms, 172cycles)
Mon May 19 20:54:53 CEST 2014: 93: Solution found.
Mon May 19 20:54:55 CEST 2014: 94: finished (2380ms, 500cycles)
Mon May 19 20:54:55 CEST 2014: 94: No solution found.
Mon May 19 20:54:55 CEST 2014: 95: finished (172ms, 52cycles)
Mon May 19 20:54:55 CEST 2014: 95: Solution found.
Mon May 19 20:54:56 CEST 2014: 96: finished (124ms, 42cycles)
Mon May 19 20:54:56 CEST 2014: 96: Solution found.
Mon May 19 20:54:57 CEST 2014: 97: finished (1850ms, 362cycles)
Mon May 19 20:54:57 CEST 2014: 97: Solution found.
Mon May 19 20:55:00 CEST 2014: 98: finished (2541ms, 500cycles)
Mon May 19 20:55:00 CEST 2014: 98: No solution found.
Mon May 19 20:55:01 CEST 2014: 99: finished (1212ms, 500cycles)
Mon May 19 20:55:01 CEST 2014: 99: No solution found.
Mon May 19 20:55:01 CEST 2014: Solution Found: 21
Mon May 19 20:55:01 CEST 2014: Avg cycles: 119
Mon May 19 20:55:01 CEST 2014: Max cycles: 362
Mon May 19 20:55:01 CEST 2014: Min cycles: 17
Mon May 19 20:55:01 CEST 2014: No solution found: 79
Mon May 19 20:55:01 CEST 2014: logging finished. (runtime: 210406ms)
