Mon May 19 11:06:09 CEST 2014: Problem Count: 150
Mon May 19 11:06:09 CEST 2014: CandidatesCount: 50
Mon May 19 11:06:09 CEST 2014: Max Cycles: 500
Mon May 19 11:06:32 CEST 2014: 13: No solution found.
Mon May 19 11:06:33 CEST 2014: 14: finished (1783ms, 500cycles)
Mon May 19 11:06:33 CEST 2014: 14: No solution found.
Mon May 19 11:06:34 CEST 2014: 15: finished (411ms, 106cycles)
Mon May 19 11:06:34 CEST 2014: 15: Solution found.
Mon May 19 11:06:36 CEST 2014: 16: finished (1869ms, 500cycles)
Mon May 19 11:06:36 CEST 2014: 16: No solution found.
Mon May 19 11:06:37 CEST 2014: 17: finished (1812ms, 500cycles)
Mon May 19 11:06:37 CEST 2014: 17: No solution found.
Mon May 19 11:06:38 CEST 2014: 18: finished (148ms, 37cycles)
Mon May 19 11:06:38 CEST 2014: 18: Solution found.
Mon May 19 11:06:38 CEST 2014: 19: finished (337ms, 76cycles)
Mon May 19 11:06:38 CEST 2014: 19: Solution found.
Mon May 19 11:06:40 CEST 2014: 20: finished (1830ms, 500cycles)
Mon May 19 11:06:40 CEST 2014: 20: No solution found.
Mon May 19 11:06:42 CEST 2014: 21: finished (1832ms, 500cycles)
Mon May 19 11:06:42 CEST 2014: 21: No solution found.
Mon May 19 11:06:43 CEST 2014: 22: finished (1866ms, 500cycles)
Mon May 19 11:06:43 CEST 2014: 22: No solution found.
Mon May 19 11:06:45 CEST 2014: 23: finished (1658ms, 500cycles)
Mon May 19 11:06:45 CEST 2014: 23: No solution found.
Mon May 19 11:06:47 CEST 2014: 24: finished (1948ms, 500cycles)
Mon May 19 11:06:47 CEST 2014: 24: No solution found.
Mon May 19 11:06:49 CEST 2014: 25: finished (1771ms, 500cycles)
Mon May 19 11:06:49 CEST 2014: 25: No solution found.
Mon May 19 11:06:51 CEST 2014: 26: finished (1767ms, 500cycles)
Mon May 19 11:06:51 CEST 2014: 26: No solution found.
Mon May 19 11:06:52 CEST 2014: 27: finished (1832ms, 500cycles)
Mon May 19 11:06:52 CEST 2014: 27: No solution found.
Mon May 19 11:06:53 CEST 2014: 28: finished (420ms, 105cycles)
Mon May 19 11:06:53 CEST 2014: 28: Solution found.
Mon May 19 11:06:55 CEST 2014: 29: finished (1814ms, 500cycles)
Mon May 19 11:06:55 CEST 2014: 29: No solution found.
Mon May 19 11:06:56 CEST 2014: 30: finished (1731ms, 500cycles)
Mon May 19 11:06:56 CEST 2014: 30: No solution found.
Mon May 19 11:06:58 CEST 2014: 31: finished (1830ms, 500cycles)
Mon May 19 11:06:58 CEST 2014: 31: No solution found.
Mon May 19 11:06:59 CEST 2014: 32: finished (292ms, 70cycles)
Mon May 19 11:06:59 CEST 2014: 32: Solution found.
Mon May 19 11:07:00 CEST 2014: 33: finished (1673ms, 500cycles)
Mon May 19 11:07:00 CEST 2014: 33: No solution found.
Mon May 19 11:07:02 CEST 2014: 34: finished (1909ms, 500cycles)
Mon May 19 11:07:02 CEST 2014: 34: No solution found.
Mon May 19 11:07:04 CEST 2014: 35: finished (2224ms, 500cycles)
Mon May 19 11:07:04 CEST 2014: 35: No solution found.
Mon May 19 11:07:06 CEST 2014: 36: finished (1882ms, 500cycles)
Mon May 19 11:07:06 CEST 2014: 36: No solution found.
Mon May 19 11:07:08 CEST 2014: 37: finished (1877ms, 500cycles)
Mon May 19 11:07:08 CEST 2014: 37: No solution found.
Mon May 19 11:07:10 CEST 2014: 38: finished (1738ms, 500cycles)
Mon May 19 11:07:10 CEST 2014: 38: No solution found.
Mon May 19 11:07:10 CEST 2014: 39: finished (540ms, 130cycles)
Mon May 19 11:07:10 CEST 2014: 39: Solution found.
Mon May 19 11:07:12 CEST 2014: 40: finished (1772ms, 500cycles)
Mon May 19 11:07:12 CEST 2014: 40: No solution found.
Mon May 19 11:07:14 CEST 2014: 41: finished (1734ms, 500cycles)
Mon May 19 11:07:14 CEST 2014: 41: No solution found.
Mon May 19 11:07:16 CEST 2014: 42: finished (1857ms, 500cycles)
Mon May 19 11:07:16 CEST 2014: 42: No solution found.
Mon May 19 11:07:17 CEST 2014: 43: finished (1770ms, 500cycles)
Mon May 19 11:07:17 CEST 2014: 43: No solution found.
Mon May 19 11:07:19 CEST 2014: 44: finished (1818ms, 500cycles)
Mon May 19 11:07:19 CEST 2014: 44: No solution found.
Mon May 19 11:07:21 CEST 2014: 45: finished (2122ms, 500cycles)
Mon May 19 11:07:21 CEST 2014: 45: No solution found.
Mon May 19 11:07:23 CEST 2014: 46: finished (1811ms, 500cycles)
Mon May 19 11:07:23 CEST 2014: 46: No solution found.
Mon May 19 11:07:26 CEST 2014: 47: finished (2338ms, 500cycles)
Mon May 19 11:07:26 CEST 2014: 47: No solution found.
Mon May 19 11:07:27 CEST 2014: 48: finished (1678ms, 500cycles)
Mon May 19 11:07:27 CEST 2014: 48: No solution found.
Mon May 19 11:07:29 CEST 2014: 49: finished (2093ms, 500cycles)
Mon May 19 11:07:29 CEST 2014: 49: No solution found.
Mon May 19 11:07:31 CEST 2014: 50: finished (1961ms, 500cycles)
Mon May 19 11:07:31 CEST 2014: 50: No solution found.
Mon May 19 11:07:33 CEST 2014: 51: finished (1807ms, 500cycles)
Mon May 19 11:07:33 CEST 2014: 51: No solution found.
Mon May 19 11:07:35 CEST 2014: 52: finished (1900ms, 500cycles)
Mon May 19 11:07:35 CEST 2014: 52: No solution found.
Mon May 19 11:07:37 CEST 2014: 53: finished (2309ms, 500cycles)
Mon May 19 11:07:37 CEST 2014: 53: No solution found.
Mon May 19 11:07:39 CEST 2014: 54: finished (1809ms, 500cycles)
Mon May 19 11:07:39 CEST 2014: 54: No solution found.
Mon May 19 11:07:41 CEST 2014: 55: finished (1807ms, 500cycles)
Mon May 19 11:07:41 CEST 2014: 55: No solution found.
Mon May 19 11:07:41 CEST 2014: 56: finished (453ms, 116cycles)
Mon May 19 11:07:41 CEST 2014: 56: Solution found.
Mon May 19 11:07:43 CEST 2014: 57: finished (1763ms, 500cycles)
Mon May 19 11:07:43 CEST 2014: 57: No solution found.
Mon May 19 11:07:45 CEST 2014: 58: finished (1891ms, 500cycles)
Mon May 19 11:07:45 CEST 2014: 58: No solution found.
Mon May 19 11:07:47 CEST 2014: 59: finished (1834ms, 500cycles)
Mon May 19 11:07:47 CEST 2014: 59: No solution found.
Mon May 19 11:07:49 CEST 2014: 60: finished (1792ms, 500cycles)
Mon May 19 11:07:49 CEST 2014: 60: No solution found.
Mon May 19 11:07:50 CEST 2014: 61: finished (1738ms, 500cycles)
Mon May 19 11:07:50 CEST 2014: 61: No solution found.
Mon May 19 11:07:52 CEST 2014: 62: finished (1866ms, 500cycles)
Mon May 19 11:07:52 CEST 2014: 62: No solution found.
Mon May 19 11:07:54 CEST 2014: 63: finished (1607ms, 500cycles)
Mon May 19 11:07:54 CEST 2014: 63: No solution found.
Mon May 19 11:07:56 CEST 2014: 64: finished (2168ms, 500cycles)
Mon May 19 11:07:56 CEST 2014: 64: No solution found.
Mon May 19 11:07:58 CEST 2014: 65: finished (1919ms, 500cycles)
Mon May 19 11:07:58 CEST 2014: 65: No solution found.
Mon May 19 11:08:00 CEST 2014: 66: finished (1930ms, 500cycles)
Mon May 19 11:08:00 CEST 2014: 66: No solution found.
Mon May 19 11:08:02 CEST 2014: 67: finished (1918ms, 500cycles)
Mon May 19 11:08:02 CEST 2014: 67: No solution found.
Mon May 19 11:08:04 CEST 2014: 68: finished (1920ms, 500cycles)
Mon May 19 11:08:04 CEST 2014: 68: No solution found.
Mon May 19 11:08:06 CEST 2014: 69: finished (1845ms, 500cycles)
Mon May 19 11:08:06 CEST 2014: 69: No solution found.
Mon May 19 11:08:06 CEST 2014: 70: finished (210ms, 55cycles)
Mon May 19 11:08:06 CEST 2014: 70: Solution found.
Mon May 19 11:08:08 CEST 2014: 71: finished (1862ms, 500cycles)
Mon May 19 11:08:08 CEST 2014: 71: No solution found.
Mon May 19 11:08:10 CEST 2014: 72: finished (1855ms, 500cycles)
Mon May 19 11:08:10 CEST 2014: 72: No solution found.
Mon May 19 11:08:11 CEST 2014: 73: finished (1871ms, 500cycles)
Mon May 19 11:08:11 CEST 2014: 73: No solution found.
Mon May 19 11:08:13 CEST 2014: 74: finished (1649ms, 500cycles)
Mon May 19 11:08:13 CEST 2014: 74: No solution found.
Mon May 19 11:08:15 CEST 2014: 75: finished (1905ms, 500cycles)
Mon May 19 11:08:15 CEST 2014: 75: No solution found.
Mon May 19 11:08:17 CEST 2014: 76: finished (1811ms, 500cycles)
Mon May 19 11:08:17 CEST 2014: 76: No solution found.
Mon May 19 11:08:19 CEST 2014: 77: finished (1818ms, 500cycles)
Mon May 19 11:08:19 CEST 2014: 77: No solution found.
Mon May 19 11:08:19 CEST 2014: 78: finished (683ms, 154cycles)
Mon May 19 11:08:19 CEST 2014: 78: Solution found.
Mon May 19 11:08:21 CEST 2014: 79: finished (1936ms, 500cycles)
Mon May 19 11:08:21 CEST 2014: 79: No solution found.
Mon May 19 11:08:23 CEST 2014: 80: finished (1715ms, 500cycles)
Mon May 19 11:08:23 CEST 2014: 80: No solution found.
Mon May 19 11:08:25 CEST 2014: 81: finished (1861ms, 500cycles)
Mon May 19 11:08:25 CEST 2014: 81: No solution found.
Mon May 19 11:08:27 CEST 2014: 82: finished (1875ms, 500cycles)
Mon May 19 11:08:27 CEST 2014: 82: No solution found.
Mon May 19 11:08:28 CEST 2014: 83: finished (1771ms, 500cycles)
Mon May 19 11:08:28 CEST 2014: 83: No solution found.
Mon May 19 11:08:29 CEST 2014: 84: finished (662ms, 163cycles)
Mon May 19 11:08:29 CEST 2014: 84: Solution found.
Mon May 19 11:08:31 CEST 2014: 85: finished (2232ms, 500cycles)
Mon May 19 11:08:31 CEST 2014: 85: No solution found.
Mon May 19 11:08:33 CEST 2014: 86: finished (1872ms, 500cycles)
Mon May 19 11:08:33 CEST 2014: 86: No solution found.
Mon May 19 11:08:35 CEST 2014: 87: finished (1836ms, 500cycles)
Mon May 19 11:08:35 CEST 2014: 87: No solution found.
Mon May 19 11:08:37 CEST 2014: 88: finished (1719ms, 500cycles)
Mon May 19 11:08:37 CEST 2014: 88: No solution found.
Mon May 19 11:08:38 CEST 2014: 89: finished (1729ms, 500cycles)
Mon May 19 11:08:38 CEST 2014: 89: No solution found.
Mon May 19 11:08:40 CEST 2014: 90: finished (1814ms, 500cycles)
Mon May 19 11:08:40 CEST 2014: 90: No solution found.
Mon May 19 11:08:42 CEST 2014: 91: finished (1760ms, 500cycles)
Mon May 19 11:08:42 CEST 2014: 91: No solution found.
Mon May 19 11:08:44 CEST 2014: 92: finished (1705ms, 500cycles)
Mon May 19 11:08:44 CEST 2014: 92: No solution found.
Mon May 19 11:08:44 CEST 2014: 93: finished (319ms, 78cycles)
Mon May 19 11:08:44 CEST 2014: 93: Solution found.
Mon May 19 11:08:46 CEST 2014: 94: finished (1811ms, 500cycles)
Mon May 19 11:08:46 CEST 2014: 94: No solution found.
Mon May 19 11:08:48 CEST 2014: 95: finished (1834ms, 500cycles)
Mon May 19 11:08:48 CEST 2014: 95: No solution found.
Mon May 19 11:08:50 CEST 2014: 96: finished (1809ms, 500cycles)
Mon May 19 11:08:50 CEST 2014: 96: No solution found.
Mon May 19 11:08:51 CEST 2014: 97: finished (1891ms, 500cycles)
Mon May 19 11:08:51 CEST 2014: 97: No solution found.
Mon May 19 11:08:53 CEST 2014: 98: finished (1856ms, 500cycles)
Mon May 19 11:08:53 CEST 2014: 98: No solution found.
Mon May 19 11:08:54 CEST 2014: 99: finished (307ms, 66cycles)
Mon May 19 11:08:54 CEST 2014: 99: Solution found.
Mon May 19 11:08:54 CEST 2014: Solution Found: 14
Mon May 19 11:08:54 CEST 2014: Avg cycles: 88
Mon May 19 11:08:54 CEST 2014: Max cycles: 163
Mon May 19 11:08:54 CEST 2014: Min cycles: 31
Mon May 19 11:08:54 CEST 2014: No solution found: 86
Mon May 19 11:08:54 CEST 2014: logging finished. (runtime: 164318ms)
