Sat Dec 28 12:47:07 CET 2013: Problem Count: 200
Sat Dec 28 12:47:07 CET 2013: CandidatesCount: 50
Sat Dec 28 12:47:07 CET 2013: Max Cycles: 1000
Sat Dec 28 12:56:57 CET 2013: 29: No solution found.
Sat Dec 28 12:57:15 CET 2013: 30: finished (18264ms, 1000cycles)
Sat Dec 28 12:57:15 CET 2013: 30: No solution found.
Sat Dec 28 12:57:32 CET 2013: 31: finished (17108ms, 1000cycles)
Sat Dec 28 12:57:32 CET 2013: 31: No solution found.
Sat Dec 28 12:57:34 CET 2013: 32: finished (2034ms, 114cycles)
Sat Dec 28 12:57:34 CET 2013: 32: Solution found.
Sat Dec 28 12:57:53 CET 2013: 33: finished (19037ms, 1000cycles)
Sat Dec 28 12:57:53 CET 2013: 33: No solution found.
Sat Dec 28 12:57:59 CET 2013: 34: finished (5266ms, 160cycles)
Sat Dec 28 12:57:59 CET 2013: 34: Solution found.
Sat Dec 28 12:58:19 CET 2013: 35: finished (20755ms, 1000cycles)
Sat Dec 28 12:58:19 CET 2013: 35: No solution found.
Sat Dec 28 12:58:36 CET 2013: 36: finished (16600ms, 1000cycles)
Sat Dec 28 12:58:36 CET 2013: 36: No solution found.
Sat Dec 28 12:58:53 CET 2013: 37: finished (16826ms, 1000cycles)
Sat Dec 28 12:58:53 CET 2013: 37: No solution found.
Sat Dec 28 12:59:10 CET 2013: 38: finished (16705ms, 1000cycles)
Sat Dec 28 12:59:10 CET 2013: 38: No solution found.
Sat Dec 28 12:59:30 CET 2013: 39: finished (20754ms, 1000cycles)
Sat Dec 28 12:59:30 CET 2013: 39: No solution found.
Sat Dec 28 12:59:50 CET 2013: 40: finished (19933ms, 1000cycles)
Sat Dec 28 12:59:50 CET 2013: 40: No solution found.
Sat Dec 28 13:00:07 CET 2013: 41: finished (16562ms, 1000cycles)
Sat Dec 28 13:00:07 CET 2013: 41: No solution found.
Sat Dec 28 13:00:27 CET 2013: 42: finished (19805ms, 1000cycles)
Sat Dec 28 13:00:27 CET 2013: 42: No solution found.
Sat Dec 28 13:00:44 CET 2013: 43: finished (17786ms, 1000cycles)
Sat Dec 28 13:00:44 CET 2013: 43: No solution found.
Sat Dec 28 13:01:04 CET 2013: 44: finished (19831ms, 1000cycles)
Sat Dec 28 13:01:04 CET 2013: 44: No solution found.
Sat Dec 28 13:01:21 CET 2013: 45: finished (17039ms, 1000cycles)
Sat Dec 28 13:01:21 CET 2013: 45: No solution found.
Sat Dec 28 13:01:38 CET 2013: 46: finished (16416ms, 1000cycles)
Sat Dec 28 13:01:38 CET 2013: 46: No solution found.
Sat Dec 28 13:01:58 CET 2013: 47: finished (19934ms, 1000cycles)
Sat Dec 28 13:01:58 CET 2013: 47: No solution found.
Sat Dec 28 13:02:14 CET 2013: 48: finished (16860ms, 1000cycles)
Sat Dec 28 13:02:14 CET 2013: 48: No solution found.
Sat Dec 28 13:02:32 CET 2013: 49: finished (17691ms, 1000cycles)
Sat Dec 28 13:02:32 CET 2013: 49: No solution found.
Sat Dec 28 13:02:52 CET 2013: 50: finished (19495ms, 1000cycles)
Sat Dec 28 13:02:52 CET 2013: 50: No solution found.
Sat Dec 28 13:03:12 CET 2013: 51: finished (20371ms, 1000cycles)
Sat Dec 28 13:03:12 CET 2013: 51: No solution found.
Sat Dec 28 13:03:33 CET 2013: 52: finished (20564ms, 1000cycles)
Sat Dec 28 13:03:33 CET 2013: 52: No solution found.
Sat Dec 28 13:03:50 CET 2013: 53: finished (17599ms, 1000cycles)
Sat Dec 28 13:03:50 CET 2013: 53: No solution found.
Sat Dec 28 13:04:08 CET 2013: 54: finished (18036ms, 1000cycles)
Sat Dec 28 13:04:08 CET 2013: 54: No solution found.
Sat Dec 28 13:04:29 CET 2013: 55: finished (20594ms, 1000cycles)
Sat Dec 28 13:04:29 CET 2013: 55: No solution found.
Sat Dec 28 13:04:49 CET 2013: 56: finished (19971ms, 1000cycles)
Sat Dec 28 13:04:49 CET 2013: 56: No solution found.
Sat Dec 28 13:05:06 CET 2013: 57: finished (17049ms, 1000cycles)
Sat Dec 28 13:05:06 CET 2013: 57: No solution found.
Sat Dec 28 13:05:25 CET 2013: 58: finished (19085ms, 1000cycles)
Sat Dec 28 13:05:25 CET 2013: 58: No solution found.
Sat Dec 28 13:05:45 CET 2013: 59: finished (20082ms, 1000cycles)
Sat Dec 28 13:05:45 CET 2013: 59: No solution found.
Sat Dec 28 13:06:02 CET 2013: 60: finished (16956ms, 1000cycles)
Sat Dec 28 13:06:02 CET 2013: 60: No solution found.
Sat Dec 28 13:06:19 CET 2013: 61: finished (16880ms, 1000cycles)
Sat Dec 28 13:06:19 CET 2013: 61: No solution found.
Sat Dec 28 13:06:36 CET 2013: 62: finished (17445ms, 1000cycles)
Sat Dec 28 13:06:36 CET 2013: 62: No solution found.
Sat Dec 28 13:06:57 CET 2013: 63: finished (20213ms, 1000cycles)
Sat Dec 28 13:06:57 CET 2013: 63: No solution found.
Sat Dec 28 13:07:14 CET 2013: 64: finished (17058ms, 1000cycles)
Sat Dec 28 13:07:14 CET 2013: 64: No solution found.
Sat Dec 28 13:07:34 CET 2013: 65: finished (20870ms, 1000cycles)
Sat Dec 28 13:07:34 CET 2013: 65: No solution found.
Sat Dec 28 13:07:51 CET 2013: 66: finished (16736ms, 1000cycles)
Sat Dec 28 13:07:51 CET 2013: 66: No solution found.
Sat Dec 28 13:08:12 CET 2013: 67: finished (20496ms, 1000cycles)
Sat Dec 28 13:08:12 CET 2013: 67: No solution found.
Sat Dec 28 13:08:28 CET 2013: 68: finished (16623ms, 1000cycles)
Sat Dec 28 13:08:28 CET 2013: 68: No solution found.
Sat Dec 28 13:08:45 CET 2013: 69: finished (16986ms, 1000cycles)
Sat Dec 28 13:08:45 CET 2013: 69: No solution found.
Sat Dec 28 13:09:06 CET 2013: 70: finished (20449ms, 1000cycles)
Sat Dec 28 13:09:06 CET 2013: 70: No solution found.
Sat Dec 28 13:09:23 CET 2013: 71: finished (17594ms, 1000cycles)
Sat Dec 28 13:09:23 CET 2013: 71: No solution found.
Sat Dec 28 13:09:40 CET 2013: 72: finished (16721ms, 1000cycles)
Sat Dec 28 13:09:40 CET 2013: 72: No solution found.
Sat Dec 28 13:10:00 CET 2013: 73: finished (20090ms, 1000cycles)
Sat Dec 28 13:10:00 CET 2013: 73: No solution found.
Sat Dec 28 13:10:17 CET 2013: 74: finished (17017ms, 1000cycles)
Sat Dec 28 13:10:17 CET 2013: 74: No solution found.
Sat Dec 28 13:10:37 CET 2013: 75: finished (19717ms, 1000cycles)
Sat Dec 28 13:10:37 CET 2013: 75: No solution found.
Sat Dec 28 13:10:54 CET 2013: 76: finished (17042ms, 1000cycles)
Sat Dec 28 13:10:54 CET 2013: 76: No solution found.
Sat Dec 28 13:11:14 CET 2013: 77: finished (20121ms, 1000cycles)
Sat Dec 28 13:11:14 CET 2013: 77: No solution found.
Sat Dec 28 13:11:31 CET 2013: 78: finished (17443ms, 1000cycles)
Sat Dec 28 13:11:31 CET 2013: 78: No solution found.
Sat Dec 28 13:11:32 CET 2013: 79: finished (718ms, 38cycles)
Sat Dec 28 13:11:32 CET 2013: 79: Solution found.
Sat Dec 28 13:11:49 CET 2013: 80: finished (16941ms, 1000cycles)
Sat Dec 28 13:11:49 CET 2013: 80: No solution found.
Sat Dec 28 13:12:07 CET 2013: 81: finished (17403ms, 1000cycles)
Sat Dec 28 13:12:07 CET 2013: 81: No solution found.
Sat Dec 28 13:12:23 CET 2013: 82: finished (16764ms, 1000cycles)
Sat Dec 28 13:12:23 CET 2013: 82: No solution found.
Sat Dec 28 13:12:40 CET 2013: 83: finished (16717ms, 1000cycles)
Sat Dec 28 13:12:40 CET 2013: 83: No solution found.
Sat Dec 28 13:13:00 CET 2013: 84: finished (19607ms, 1000cycles)
Sat Dec 28 13:13:00 CET 2013: 84: No solution found.
Sat Dec 28 13:13:17 CET 2013: 85: finished (17509ms, 1000cycles)
Sat Dec 28 13:13:17 CET 2013: 85: No solution found.
Sat Dec 28 13:13:34 CET 2013: 86: finished (16964ms, 1000cycles)
Sat Dec 28 13:13:34 CET 2013: 86: No solution found.
Sat Dec 28 13:13:55 CET 2013: 87: finished (20613ms, 1000cycles)
Sat Dec 28 13:13:55 CET 2013: 87: No solution found.
Sat Dec 28 13:14:12 CET 2013: 88: finished (16968ms, 1000cycles)
Sat Dec 28 13:14:12 CET 2013: 88: No solution found.
Sat Dec 28 13:14:31 CET 2013: 89: finished (19378ms, 1000cycles)
Sat Dec 28 13:14:31 CET 2013: 89: No solution found.
Sat Dec 28 13:14:48 CET 2013: 90: finished (16800ms, 1000cycles)
Sat Dec 28 13:14:48 CET 2013: 90: No solution found.
Sat Dec 28 13:15:08 CET 2013: 91: finished (19740ms, 1000cycles)
Sat Dec 28 13:15:08 CET 2013: 91: No solution found.
Sat Dec 28 13:15:28 CET 2013: 92: finished (19911ms, 1000cycles)
Sat Dec 28 13:15:28 CET 2013: 92: No solution found.
Sat Dec 28 13:15:44 CET 2013: 93: finished (16735ms, 1000cycles)
Sat Dec 28 13:15:44 CET 2013: 93: No solution found.
Sat Dec 28 13:16:01 CET 2013: 94: finished (16805ms, 1000cycles)
Sat Dec 28 13:16:01 CET 2013: 94: No solution found.
Sat Dec 28 13:16:21 CET 2013: 95: finished (20380ms, 1000cycles)
Sat Dec 28 13:16:21 CET 2013: 95: No solution found.
Sat Dec 28 13:16:39 CET 2013: 96: finished (17333ms, 1000cycles)
Sat Dec 28 13:16:39 CET 2013: 96: No solution found.
Sat Dec 28 13:16:56 CET 2013: 97: finished (17153ms, 1000cycles)
Sat Dec 28 13:16:56 CET 2013: 97: No solution found.
Sat Dec 28 13:17:16 CET 2013: 98: finished (19676ms, 1000cycles)
Sat Dec 28 13:17:16 CET 2013: 98: No solution found.
Sat Dec 28 13:17:32 CET 2013: 99: finished (16701ms, 1000cycles)
Sat Dec 28 13:17:32 CET 2013: 99: No solution found.
Sat Dec 28 13:17:32 CET 2013: Solution Found: 3
Fri Dec 27 17:22:07 CET 2013: Avg cycles: 104
Sat Dec 28 13:17:32 CET 2013: Max cycles: 160
Sat Dec 28 13:17:32 CET 2013: Min cycles: 38
Sat Dec 28 13:17:32 CET 2013: No solution found: 97
Sat Dec 28 13:17:32 CET 2013: logging finished. (runtime: 1825855ms)
