Sat Dec 28 18:19:17 CET 2013: Problem Count: 50
Sat Dec 28 18:19:17 CET 2013: CandidatesCount: 100
Sat Dec 28 18:19:17 CET 2013: Max Cycles: 2000
Sat Dec 28 18:27:41 CET 2013: 57: finished (9361ms, 2000cycles)
Sat Dec 28 18:27:41 CET 2013: 57: No solution found.
Sat Dec 28 18:27:51 CET 2013: 58: finished (10065ms, 2000cycles)
Sat Dec 28 18:27:51 CET 2013: 58: No solution found.
Sat Dec 28 18:28:03 CET 2013: 59: finished (12010ms, 2000cycles)
Sat Dec 28 18:28:03 CET 2013: 59: No solution found.
Sat Dec 28 18:28:12 CET 2013: 60: finished (8268ms, 2000cycles)
Sat Dec 28 18:28:12 CET 2013: 60: No solution found.
Sat Dec 28 18:28:23 CET 2013: 61: finished (11028ms, 2000cycles)
Sat Dec 28 18:28:23 CET 2013: 61: No solution found.
Sat Dec 28 18:28:31 CET 2013: 62: finished (8339ms, 2000cycles)
Sat Dec 28 18:28:31 CET 2013: 62: No solution found.
Sat Dec 28 18:28:39 CET 2013: 63: finished (8023ms, 2000cycles)
Sat Dec 28 18:28:39 CET 2013: 63: No solution found.
Sat Dec 28 18:28:48 CET 2013: 64: finished (8821ms, 2000cycles)
Sat Dec 28 18:28:48 CET 2013: 64: No solution found.
Sat Dec 28 18:28:57 CET 2013: 65: finished (8894ms, 2000cycles)
Sat Dec 28 18:28:57 CET 2013: 65: No solution found.
Sat Dec 28 18:29:06 CET 2013: 66: finished (9046ms, 2000cycles)
Sat Dec 28 18:29:06 CET 2013: 66: No solution found.
Sat Dec 28 18:29:16 CET 2013: 67: finished (10049ms, 2000cycles)
Sat Dec 28 18:29:16 CET 2013: 67: No solution found.
Sat Dec 28 18:29:25 CET 2013: 68: finished (9449ms, 2000cycles)
Sat Dec 28 18:29:25 CET 2013: 68: No solution found.
Sat Dec 28 18:29:35 CET 2013: 69: finished (9495ms, 2000cycles)
Sat Dec 28 18:29:35 CET 2013: 69: No solution found.
Sat Dec 28 18:29:43 CET 2013: 70: finished (8275ms, 2000cycles)
Sat Dec 28 18:29:43 CET 2013: 70: No solution found.
Sat Dec 28 18:29:54 CET 2013: 71: finished (10927ms, 2000cycles)
Sat Dec 28 18:29:54 CET 2013: 71: No solution found.
Sat Dec 28 18:29:55 CET 2013: 72: finished (553ms, 120cycles)
Sat Dec 28 18:29:55 CET 2013: 72: Solution found.
Sat Dec 28 18:30:03 CET 2013: 73: finished (8352ms, 2000cycles)
Sat Dec 28 18:30:03 CET 2013: 73: No solution found.
Sat Dec 28 18:30:11 CET 2013: 74: finished (8323ms, 2000cycles)
Sat Dec 28 18:30:11 CET 2013: 74: No solution found.
Sat Dec 28 18:30:20 CET 2013: 75: finished (8770ms, 2000cycles)
Sat Dec 28 18:30:20 CET 2013: 75: No solution found.
Sat Dec 28 18:30:30 CET 2013: 76: finished (10411ms, 2000cycles)
Sat Dec 28 18:30:30 CET 2013: 76: No solution found.
Sat Dec 28 18:30:39 CET 2013: 77: finished (8227ms, 2000cycles)
Sat Dec 28 18:30:39 CET 2013: 77: No solution found.
Sat Dec 28 18:30:47 CET 2013: 78: finished (8565ms, 2000cycles)
Sat Dec 28 18:30:47 CET 2013: 78: No solution found.
Sat Dec 28 18:30:59 CET 2013: 79: finished (12024ms, 2000cycles)
Sat Dec 28 18:30:59 CET 2013: 79: No solution found.
Sat Dec 28 18:31:09 CET 2013: 80: finished (9511ms, 2000cycles)
Sat Dec 28 18:31:09 CET 2013: 80: No solution found.
Sat Dec 28 18:31:20 CET 2013: 81: finished (10860ms, 2000cycles)
Sat Dec 28 18:31:20 CET 2013: 81: No solution found.
Sat Dec 28 18:31:28 CET 2013: 82: finished (8279ms, 2000cycles)
Sat Dec 28 18:31:28 CET 2013: 82: No solution found.
Sat Dec 28 18:31:39 CET 2013: 83: finished (11011ms, 2000cycles)
Sat Dec 28 18:31:39 CET 2013: 83: No solution found.
Sat Dec 28 18:31:47 CET 2013: 84: finished (8214ms, 2000cycles)
Sat Dec 28 18:31:47 CET 2013: 84: No solution found.
Sat Dec 28 18:31:55 CET 2013: 85: finished (8229ms, 2000cycles)
Sat Dec 28 18:31:55 CET 2013: 85: No solution found.
Sat Dec 28 18:31:56 CET 2013: 86: finished (673ms, 135cycles)
Sat Dec 28 18:31:56 CET 2013: 86: Solution found.
Sat Dec 28 18:32:07 CET 2013: 87: finished (10870ms, 2000cycles)
Sat Dec 28 18:32:07 CET 2013: 87: No solution found.
Sat Dec 28 18:32:15 CET 2013: 88: finished (8338ms, 2000cycles)
Sat Dec 28 18:32:15 CET 2013: 88: No solution found.
Sat Dec 28 18:32:24 CET 2013: 89: finished (8684ms, 2000cycles)
Sat Dec 28 18:32:24 CET 2013: 89: No solution found.
Sat Dec 28 18:32:32 CET 2013: 90: finished (8469ms, 2000cycles)
Sat Dec 28 18:32:32 CET 2013: 90: No solution found.
Sat Dec 28 18:32:44 CET 2013: 91: finished (11928ms, 2000cycles)
Sat Dec 28 18:32:44 CET 2013: 91: No solution found.
Sat Dec 28 18:32:53 CET 2013: 92: finished (8593ms, 2000cycles)
Sat Dec 28 18:32:53 CET 2013: 92: No solution found.
Sat Dec 28 18:33:03 CET 2013: 93: finished (9816ms, 2000cycles)
Sat Dec 28 18:33:03 CET 2013: 93: No solution found.
Sat Dec 28 18:33:05 CET 2013: 94: finished (2175ms, 176cycles)
Sat Dec 28 18:33:05 CET 2013: 94: Solution found.
Sat Dec 28 18:33:13 CET 2013: 95: finished (8471ms, 2000cycles)
Sat Dec 28 18:33:13 CET 2013: 95: No solution found.
Sat Dec 28 18:33:22 CET 2013: 96: finished (8327ms, 2000cycles)
Sat Dec 28 18:33:22 CET 2013: 96: No solution found.
Sat Dec 28 18:33:30 CET 2013: 97: finished (7880ms, 2000cycles)
Sat Dec 28 18:33:30 CET 2013: 97: No solution found.
Sat Dec 28 18:33:33 CET 2013: 98: finished (3745ms, 684cycles)
Sat Dec 28 18:33:33 CET 2013: 98: Solution found.
Sat Dec 28 18:33:43 CET 2013: 99: finished (9290ms, 2000cycles)
Sat Dec 28 18:33:43 CET 2013: 99: No solution found.
Sat Dec 28 18:33:43 CET 2013: Solution Found: 8
Sat Dec 28 18:33:43 CET 2013: Avg cycles: 266
Sat Dec 28 18:33:43 CET 2013: Max cycles: 684
Sat Dec 28 18:33:43 CET 2013: Min cycles: 105
Sat Dec 28 18:33:43 CET 2013: No solution found: 92
Sat Dec 28 18:33:43 CET 2013: logging finished. (runtime: 865826ms)
