Mon Dec 30 02:26:55 CET 2013: Problem Count: 200
Mon Dec 30 02:26:55 CET 2013: CandidatesCount: 50
Mon Dec 30 02:26:55 CET 2013: Max Cycles: 500
Mon Dec 30 02:28:28 CET 2013: 16: finished (5122ms, 500cycles)
Mon Dec 30 02:28:28 CET 2013: 16: No solution found.
Mon Dec 30 02:28:34 CET 2013: 17: finished (5589ms, 500cycles)
Mon Dec 30 02:28:34 CET 2013: 17: No solution found.
Mon Dec 30 02:28:40 CET 2013: 18: finished (5594ms, 500cycles)
Mon Dec 30 02:28:40 CET 2013: 18: No solution found.
Mon Dec 30 02:28:45 CET 2013: 19: finished (5764ms, 500cycles)
Mon Dec 30 02:28:45 CET 2013: 19: No solution found.
Mon Dec 30 02:28:51 CET 2013: 20: finished (5752ms, 500cycles)
Mon Dec 30 02:28:51 CET 2013: 20: No solution found.
Mon Dec 30 02:28:57 CET 2013: 21: finished (5716ms, 500cycles)
Mon Dec 30 02:28:57 CET 2013: 21: No solution found.
Mon Dec 30 02:29:03 CET 2013: 22: finished (5737ms, 500cycles)
Mon Dec 30 02:29:03 CET 2013: 22: No solution found.
Mon Dec 30 02:29:08 CET 2013: 23: finished (5328ms, 500cycles)
Mon Dec 30 02:29:08 CET 2013: 23: No solution found.
Mon Dec 30 02:29:09 CET 2013: 24: finished (859ms, 75cycles)
Mon Dec 30 02:29:09 CET 2013: 24: Solution found.
Mon Dec 30 02:29:15 CET 2013: 25: finished (5903ms, 500cycles)
Mon Dec 30 02:29:15 CET 2013: 25: No solution found.
Mon Dec 30 02:29:20 CET 2013: 26: finished (5056ms, 500cycles)
Mon Dec 30 02:29:20 CET 2013: 26: No solution found.
Mon Dec 30 02:29:21 CET 2013: 27: finished (902ms, 78cycles)
Mon Dec 30 02:29:21 CET 2013: 27: Solution found.
Mon Dec 30 02:29:26 CET 2013: 28: finished (5500ms, 500cycles)
Mon Dec 30 02:29:26 CET 2013: 28: No solution found.
Mon Dec 30 02:29:32 CET 2013: 29: finished (5496ms, 500cycles)
Mon Dec 30 02:29:32 CET 2013: 29: No solution found.
Mon Dec 30 02:29:37 CET 2013: 30: finished (5466ms, 500cycles)
Mon Dec 30 02:29:37 CET 2013: 30: No solution found.
Mon Dec 30 02:29:43 CET 2013: 31: finished (5745ms, 500cycles)
Mon Dec 30 02:29:43 CET 2013: 31: No solution found.
Mon Dec 30 02:29:48 CET 2013: 32: finished (5637ms, 500cycles)
Mon Dec 30 02:29:48 CET 2013: 32: No solution found.
Mon Dec 30 02:29:54 CET 2013: 33: finished (5741ms, 500cycles)
Mon Dec 30 02:29:54 CET 2013: 33: No solution found.
Mon Dec 30 02:30:00 CET 2013: 34: finished (5348ms, 500cycles)
Mon Dec 30 02:30:00 CET 2013: 34: No solution found.
Mon Dec 30 02:30:05 CET 2013: 35: finished (5386ms, 500cycles)
Mon Dec 30 02:30:05 CET 2013: 35: No solution found.
Mon Dec 30 02:30:05 CET 2013: 36: finished (328ms, 28cycles)
Mon Dec 30 02:30:05 CET 2013: 36: Solution found.
Mon Dec 30 02:30:11 CET 2013: 37: finished (5541ms, 500cycles)
Mon Dec 30 02:30:11 CET 2013: 37: No solution found.
Mon Dec 30 02:30:16 CET 2013: 38: finished (5398ms, 500cycles)
Mon Dec 30 02:30:16 CET 2013: 38: No solution found.
Mon Dec 30 02:30:22 CET 2013: 39: finished (5457ms, 500cycles)
Mon Dec 30 02:30:22 CET 2013: 39: No solution found.
Mon Dec 30 02:30:27 CET 2013: 40: finished (5377ms, 500cycles)
Mon Dec 30 02:30:27 CET 2013: 40: No solution found.
Mon Dec 30 02:30:29 CET 2013: 41: finished (1784ms, 155cycles)
Mon Dec 30 02:30:29 CET 2013: 41: Solution found.
Mon Dec 30 02:30:35 CET 2013: 42: finished (5762ms, 500cycles)
Mon Dec 30 02:30:35 CET 2013: 42: No solution found.
Mon Dec 30 02:30:40 CET 2013: 43: finished (5779ms, 500cycles)
Mon Dec 30 02:30:40 CET 2013: 43: No solution found.
Mon Dec 30 02:30:46 CET 2013: 44: finished (5706ms, 500cycles)
Mon Dec 30 02:30:46 CET 2013: 44: No solution found.
Mon Dec 30 02:30:52 CET 2013: 45: finished (5717ms, 500cycles)
Mon Dec 30 02:30:52 CET 2013: 45: No solution found.
Mon Dec 30 02:30:57 CET 2013: 46: finished (5723ms, 500cycles)
Mon Dec 30 02:30:57 CET 2013: 46: No solution found.
Mon Dec 30 02:31:03 CET 2013: 47: finished (5417ms, 500cycles)
Mon Dec 30 02:31:03 CET 2013: 47: No solution found.
Mon Dec 30 02:31:04 CET 2013: 48: finished (707ms, 62cycles)
Mon Dec 30 02:31:04 CET 2013: 48: Solution found.
Mon Dec 30 02:31:09 CET 2013: 49: finished (5381ms, 500cycles)
Mon Dec 30 02:31:09 CET 2013: 49: No solution found.
Mon Dec 30 02:31:12 CET 2013: 50: finished (2760ms, 243cycles)
Mon Dec 30 02:31:12 CET 2013: 50: Solution found.
Mon Dec 30 02:31:17 CET 2013: 51: finished (5269ms, 500cycles)
Mon Dec 30 02:31:17 CET 2013: 51: No solution found.
Mon Dec 30 02:31:23 CET 2013: 52: finished (5489ms, 500cycles)
Mon Dec 30 02:31:23 CET 2013: 52: No solution found.
Mon Dec 30 02:31:28 CET 2013: 53: finished (5808ms, 500cycles)
Mon Dec 30 02:31:28 CET 2013: 53: No solution found.
Mon Dec 30 02:31:34 CET 2013: 54: finished (5727ms, 500cycles)
Mon Dec 30 02:31:34 CET 2013: 54: No solution found.
Mon Dec 30 02:31:35 CET 2013: 55: finished (686ms, 56cycles)
Mon Dec 30 02:31:35 CET 2013: 55: Solution found.
Mon Dec 30 02:31:40 CET 2013: 56: finished (5347ms, 500cycles)
Mon Dec 30 02:31:40 CET 2013: 56: No solution found.
Mon Dec 30 02:31:46 CET 2013: 57: finished (5763ms, 500cycles)
Mon Dec 30 02:31:46 CET 2013: 57: No solution found.
Mon Dec 30 02:31:51 CET 2013: 58: finished (5367ms, 500cycles)
Mon Dec 30 02:31:51 CET 2013: 58: No solution found.
Mon Dec 30 02:31:57 CET 2013: 59: finished (5740ms, 500cycles)
Mon Dec 30 02:31:57 CET 2013: 59: No solution found.
Mon Dec 30 02:32:02 CET 2013: 60: finished (4999ms, 500cycles)
Mon Dec 30 02:32:02 CET 2013: 60: No solution found.
Mon Dec 30 02:32:04 CET 2013: 61: finished (1631ms, 137cycles)
Mon Dec 30 02:32:04 CET 2013: 61: Solution found.
Mon Dec 30 02:32:09 CET 2013: 62: finished (5604ms, 500cycles)
Mon Dec 30 02:32:09 CET 2013: 62: No solution found.
Mon Dec 30 02:32:15 CET 2013: 63: finished (5361ms, 500cycles)
Mon Dec 30 02:32:15 CET 2013: 63: No solution found.
Mon Dec 30 02:32:20 CET 2013: 64: finished (5827ms, 500cycles)
Mon Dec 30 02:32:20 CET 2013: 64: No solution found.
Mon Dec 30 02:32:26 CET 2013: 65: finished (5673ms, 500cycles)
Mon Dec 30 02:32:26 CET 2013: 65: No solution found.
Mon Dec 30 02:32:31 CET 2013: 66: finished (4747ms, 500cycles)
Mon Dec 30 02:32:31 CET 2013: 66: No solution found.
Mon Dec 30 02:32:36 CET 2013: 67: finished (5207ms, 500cycles)
Mon Dec 30 02:32:36 CET 2013: 67: No solution found.
Mon Dec 30 02:32:42 CET 2013: 68: finished (5515ms, 500cycles)
Mon Dec 30 02:32:42 CET 2013: 68: No solution found.
Mon Dec 30 02:32:47 CET 2013: 69: finished (5540ms, 500cycles)
Mon Dec 30 02:32:47 CET 2013: 69: No solution found.
Mon Dec 30 02:32:53 CET 2013: 70: finished (5645ms, 500cycles)
Mon Dec 30 02:32:53 CET 2013: 70: No solution found.
Mon Dec 30 02:32:58 CET 2013: 71: finished (5573ms, 500cycles)
Mon Dec 30 02:32:58 CET 2013: 71: No solution found.
Mon Dec 30 02:33:04 CET 2013: 72: finished (5536ms, 500cycles)
Mon Dec 30 02:33:04 CET 2013: 72: No solution found.
Mon Dec 30 02:33:09 CET 2013: 73: finished (5151ms, 500cycles)
Mon Dec 30 02:33:09 CET 2013: 73: No solution found.
Mon Dec 30 02:33:15 CET 2013: 74: finished (5715ms, 500cycles)
Mon Dec 30 02:33:15 CET 2013: 74: No solution found.
Mon Dec 30 02:33:21 CET 2013: 75: finished (6238ms, 500cycles)
Mon Dec 30 02:33:21 CET 2013: 75: No solution found.
Mon Dec 30 02:33:27 CET 2013: 76: finished (5614ms, 500cycles)
Mon Dec 30 02:33:27 CET 2013: 76: No solution found.
Mon Dec 30 02:33:32 CET 2013: 77: finished (5008ms, 500cycles)
Mon Dec 30 02:33:32 CET 2013: 77: No solution found.
Mon Dec 30 02:33:37 CET 2013: 78: finished (5656ms, 500cycles)
Mon Dec 30 02:33:37 CET 2013: 78: No solution found.
Mon Dec 30 02:33:44 CET 2013: 79: finished (6385ms, 500cycles)
Mon Dec 30 02:33:44 CET 2013: 79: No solution found.
Mon Dec 30 02:33:49 CET 2013: 80: finished (5611ms, 500cycles)
Mon Dec 30 02:33:49 CET 2013: 80: No solution found.
Mon Dec 30 02:33:50 CET 2013: 81: finished (745ms, 63cycles)
Mon Dec 30 02:33:50 CET 2013: 81: Solution found.
Mon Dec 30 02:33:56 CET 2013: 82: finished (5813ms, 500cycles)
Mon Dec 30 02:33:56 CET 2013: 82: No solution found.
Mon Dec 30 02:33:57 CET 2013: 83: finished (1322ms, 108cycles)
Mon Dec 30 02:33:57 CET 2013: 83: Solution found.
Mon Dec 30 02:34:03 CET 2013: 84: finished (5659ms, 500cycles)
Mon Dec 30 02:34:03 CET 2013: 84: No solution found.
Mon Dec 30 02:34:08 CET 2013: 85: finished (5696ms, 500cycles)
Mon Dec 30 02:34:08 CET 2013: 85: No solution found.
Mon Dec 30 02:34:14 CET 2013: 86: finished (5155ms, 500cycles)
Mon Dec 30 02:34:14 CET 2013: 86: No solution found.
Mon Dec 30 02:34:19 CET 2013: 87: finished (5660ms, 500cycles)
Mon Dec 30 02:34:19 CET 2013: 87: No solution found.
Mon Dec 30 02:34:24 CET 2013: 88: finished (4960ms, 500cycles)
Mon Dec 30 02:34:24 CET 2013: 88: No solution found.
Mon Dec 30 02:34:30 CET 2013: 89: finished (5519ms, 500cycles)
Mon Dec 30 02:34:30 CET 2013: 89: No solution found.
Mon Dec 30 02:34:35 CET 2013: 90: finished (4850ms, 500cycles)
Mon Dec 30 02:34:35 CET 2013: 90: No solution found.
Mon Dec 30 02:34:40 CET 2013: 91: finished (5867ms, 500cycles)
Mon Dec 30 02:34:40 CET 2013: 91: No solution found.
Mon Dec 30 02:34:46 CET 2013: 92: finished (5268ms, 500cycles)
Mon Dec 30 02:34:46 CET 2013: 92: No solution found.
Mon Dec 30 02:34:52 CET 2013: 93: finished (6192ms, 500cycles)
Mon Dec 30 02:34:52 CET 2013: 93: No solution found.
Mon Dec 30 02:34:57 CET 2013: 94: finished (5517ms, 500cycles)
Mon Dec 30 02:34:57 CET 2013: 94: No solution found.
Mon Dec 30 02:34:58 CET 2013: 95: finished (423ms, 35cycles)
Mon Dec 30 02:34:58 CET 2013: 95: Solution found.
Mon Dec 30 02:35:03 CET 2013: 96: finished (4883ms, 500cycles)
Mon Dec 30 02:35:03 CET 2013: 96: No solution found.
Mon Dec 30 02:35:08 CET 2013: 97: finished (5179ms, 500cycles)
Mon Dec 30 02:35:08 CET 2013: 97: No solution found.
Mon Dec 30 02:35:13 CET 2013: 98: finished (5396ms, 500cycles)
Mon Dec 30 02:35:13 CET 2013: 98: No solution found.
Mon Dec 30 02:35:19 CET 2013: 99: finished (5815ms, 500cycles)
Mon Dec 30 02:35:19 CET 2013: 99: No solution found.
Mon Dec 30 02:35:19 CET 2013: Solution Found: 11
Mon Dec 30 02:35:19 CET 2013: Avg cycles: 94
Mon Dec 30 02:35:19 CET 2013: Max cycles: 243
Mon Dec 30 02:35:19 CET 2013: Min cycles: 28
Mon Dec 30 02:35:19 CET 2013: No solution found: 89
Mon Dec 30 02:35:19 CET 2013: logging finished. (runtime: 503816ms)
