Sun Jan 12 01:11:46 CET 2014: Problem Count: 40
Sun Jan 12 01:11:46 CET 2014: CandidatesCount: 40
Sun Jan 12 01:11:46 CET 2014: Max Cycles: 500
Sun Jan 12 01:11:54 CET 2014: 22: finished (275ms, 500cycles)
Sun Jan 12 01:11:54 CET 2014: 22: No solution found.
Sun Jan 12 01:11:54 CET 2014: 23: finished (310ms, 500cycles)
Sun Jan 12 01:11:54 CET 2014: 23: No solution found.
Sun Jan 12 01:11:55 CET 2014: 24: finished (333ms, 500cycles)
Sun Jan 12 01:11:55 CET 2014: 24: No solution found.
Sun Jan 12 01:11:55 CET 2014: 25: finished (286ms, 500cycles)
Sun Jan 12 01:11:55 CET 2014: 25: No solution found.
Sun Jan 12 01:11:55 CET 2014: 26: finished (271ms, 500cycles)
Sun Jan 12 01:11:55 CET 2014: 26: No solution found.
Sun Jan 12 01:11:56 CET 2014: 27: finished (268ms, 500cycles)
Sun Jan 12 01:11:56 CET 2014: 27: No solution found.
Sun Jan 12 01:11:56 CET 2014: 28: finished (267ms, 500cycles)
Sun Jan 12 01:11:56 CET 2014: 28: No solution found.
Sun Jan 12 01:11:56 CET 2014: 29: finished (258ms, 500cycles)
Sun Jan 12 01:11:56 CET 2014: 29: No solution found.
Sun Jan 12 01:11:56 CET 2014: 30: finished (278ms, 500cycles)
Sun Jan 12 01:11:56 CET 2014: 30: No solution found.
Sun Jan 12 01:11:57 CET 2014: 31: finished (353ms, 500cycles)
Sun Jan 12 01:11:57 CET 2014: 31: No solution found.
Sun Jan 12 01:11:57 CET 2014: 32: finished (362ms, 500cycles)
Sun Jan 12 01:11:57 CET 2014: 32: No solution found.
Sun Jan 12 01:11:57 CET 2014: 33: finished (335ms, 500cycles)
Sun Jan 12 01:11:57 CET 2014: 33: No solution found.
Sun Jan 12 01:11:58 CET 2014: 34: finished (300ms, 500cycles)
Sun Jan 12 01:11:58 CET 2014: 34: No solution found.
Sun Jan 12 01:11:58 CET 2014: 35: finished (306ms, 500cycles)
Sun Jan 12 01:11:58 CET 2014: 35: No solution found.
Sun Jan 12 01:11:58 CET 2014: 36: finished (313ms, 500cycles)
Sun Jan 12 01:11:58 CET 2014: 36: No solution found.
Sun Jan 12 01:11:59 CET 2014: 37: finished (289ms, 500cycles)
Sun Jan 12 01:11:59 CET 2014: 37: No solution found.
Sun Jan 12 01:11:59 CET 2014: 38: finished (350ms, 500cycles)
Sun Jan 12 01:11:59 CET 2014: 38: No solution found.
Sun Jan 12 01:11:59 CET 2014: 39: finished (300ms, 500cycles)
Sun Jan 12 01:11:59 CET 2014: 39: No solution found.
Sun Jan 12 01:12:00 CET 2014: 40: finished (389ms, 500cycles)
Sun Jan 12 01:12:00 CET 2014: 40: No solution found.
Sun Jan 12 01:12:00 CET 2014: 41: finished (350ms, 500cycles)
Sun Jan 12 01:12:00 CET 2014: 41: No solution found.
Sun Jan 12 01:12:00 CET 2014: 42: finished (302ms, 500cycles)
Sun Jan 12 01:12:00 CET 2014: 42: No solution found.
Sun Jan 12 01:12:01 CET 2014: 43: finished (319ms, 500cycles)
Sun Jan 12 01:12:01 CET 2014: 43: No solution found.
Sun Jan 12 01:12:01 CET 2014: 44: finished (300ms, 500cycles)
Sun Jan 12 01:12:01 CET 2014: 44: No solution found.
Sun Jan 12 01:12:01 CET 2014: 45: finished (279ms, 500cycles)
Sun Jan 12 01:12:01 CET 2014: 45: No solution found.
Sun Jan 12 01:12:02 CET 2014: 46: finished (377ms, 500cycles)
Sun Jan 12 01:12:02 CET 2014: 46: No solution found.
Sun Jan 12 01:12:02 CET 2014: 47: finished (268ms, 500cycles)
Sun Jan 12 01:12:02 CET 2014: 47: No solution found.
Sun Jan 12 01:12:02 CET 2014: 48: finished (452ms, 500cycles)
Sun Jan 12 01:12:02 CET 2014: 48: No solution found.
Sun Jan 12 01:12:03 CET 2014: 49: finished (290ms, 500cycles)
Sun Jan 12 01:12:03 CET 2014: 49: No solution found.
Sun Jan 12 01:12:03 CET 2014: 50: finished (268ms, 500cycles)
Sun Jan 12 01:12:03 CET 2014: 50: No solution found.
Sun Jan 12 01:12:03 CET 2014: 51: finished (257ms, 500cycles)
Sun Jan 12 01:12:03 CET 2014: 51: No solution found.
Sun Jan 12 01:12:04 CET 2014: 52: finished (513ms, 500cycles)
Sun Jan 12 01:12:04 CET 2014: 52: No solution found.
Sun Jan 12 01:12:04 CET 2014: 53: finished (296ms, 500cycles)
Sun Jan 12 01:12:04 CET 2014: 53: No solution found.
Sun Jan 12 01:12:04 CET 2014: 54: finished (266ms, 500cycles)
Sun Jan 12 01:12:04 CET 2014: 54: No solution found.
Sun Jan 12 01:12:04 CET 2014: 55: finished (287ms, 500cycles)
Sun Jan 12 01:12:04 CET 2014: 55: No solution found.
Sun Jan 12 01:12:05 CET 2014: 56: finished (254ms, 500cycles)
Sun Jan 12 01:12:05 CET 2014: 56: No solution found.
Sun Jan 12 01:12:05 CET 2014: 57: finished (281ms, 500cycles)
Sun Jan 12 01:12:05 CET 2014: 57: No solution found.
Sun Jan 12 01:12:05 CET 2014: 58: finished (378ms, 500cycles)
Sun Jan 12 01:12:05 CET 2014: 58: No solution found.
Sun Jan 12 01:12:06 CET 2014: 59: finished (272ms, 500cycles)
Sun Jan 12 01:12:06 CET 2014: 59: No solution found.
Sun Jan 12 01:12:06 CET 2014: 60: finished (321ms, 500cycles)
Sun Jan 12 01:12:06 CET 2014: 60: No solution found.
Sun Jan 12 01:12:06 CET 2014: 61: finished (335ms, 500cycles)
Sun Jan 12 01:12:06 CET 2014: 61: No solution found.
Sun Jan 12 01:12:07 CET 2014: 62: finished (275ms, 500cycles)
Sun Jan 12 01:12:07 CET 2014: 62: No solution found.
Sun Jan 12 01:12:07 CET 2014: 63: finished (274ms, 500cycles)
Sun Jan 12 01:12:07 CET 2014: 63: No solution found.
Sun Jan 12 01:12:07 CET 2014: 64: finished (415ms, 500cycles)
Sun Jan 12 01:12:07 CET 2014: 64: No solution found.
Sun Jan 12 01:12:08 CET 2014: 65: finished (308ms, 500cycles)
Sun Jan 12 01:12:08 CET 2014: 65: No solution found.
Sun Jan 12 01:12:08 CET 2014: 66: finished (312ms, 500cycles)
Sun Jan 12 01:12:08 CET 2014: 66: No solution found.
Sun Jan 12 01:12:08 CET 2014: 67: finished (288ms, 500cycles)
Sun Jan 12 01:12:08 CET 2014: 67: No solution found.
Sun Jan 12 01:12:09 CET 2014: 68: finished (328ms, 500cycles)
Sun Jan 12 01:12:09 CET 2014: 68: No solution found.
Sun Jan 12 01:12:09 CET 2014: 69: finished (326ms, 500cycles)
Sun Jan 12 01:12:09 CET 2014: 69: No solution found.
Sun Jan 12 01:12:09 CET 2014: 70: finished (323ms, 500cycles)
Sun Jan 12 01:12:09 CET 2014: 70: No solution found.
Sun Jan 12 01:12:10 CET 2014: 71: finished (339ms, 500cycles)
Sun Jan 12 01:12:10 CET 2014: 71: No solution found.
Sun Jan 12 01:12:10 CET 2014: 72: finished (253ms, 500cycles)
Sun Jan 12 01:12:10 CET 2014: 72: No solution found.
Sun Jan 12 01:12:10 CET 2014: 73: finished (346ms, 500cycles)
Sun Jan 12 01:12:10 CET 2014: 73: No solution found.
Sun Jan 12 01:12:10 CET 2014: 74: finished (295ms, 500cycles)
Sun Jan 12 01:12:10 CET 2014: 74: No solution found.
Sun Jan 12 01:12:11 CET 2014: 75: finished (368ms, 500cycles)
Sun Jan 12 01:12:11 CET 2014: 75: No solution found.
Sun Jan 12 01:12:11 CET 2014: 76: finished (297ms, 500cycles)
Sun Jan 12 01:12:11 CET 2014: 76: No solution found.
Sun Jan 12 01:12:11 CET 2014: 77: finished (396ms, 500cycles)
Sun Jan 12 01:12:11 CET 2014: 77: No solution found.
Sun Jan 12 01:12:12 CET 2014: 78: finished (266ms, 500cycles)
Sun Jan 12 01:12:12 CET 2014: 78: No solution found.
Sun Jan 12 01:12:12 CET 2014: 79: finished (329ms, 500cycles)
Sun Jan 12 01:12:12 CET 2014: 79: No solution found.
Sun Jan 12 01:12:12 CET 2014: 80: finished (257ms, 500cycles)
Sun Jan 12 01:12:12 CET 2014: 80: No solution found.
Sun Jan 12 01:12:13 CET 2014: 81: finished (265ms, 500cycles)
Sun Jan 12 01:12:13 CET 2014: 81: No solution found.
Sun Jan 12 01:12:13 CET 2014: 82: finished (320ms, 500cycles)
Sun Jan 12 01:12:13 CET 2014: 82: No solution found.
Sun Jan 12 01:12:13 CET 2014: 83: finished (302ms, 500cycles)
Sun Jan 12 01:12:13 CET 2014: 83: No solution found.
Sun Jan 12 01:12:14 CET 2014: 84: finished (305ms, 500cycles)
Sun Jan 12 01:12:14 CET 2014: 84: No solution found.
Sun Jan 12 01:12:14 CET 2014: 85: finished (330ms, 500cycles)
Sun Jan 12 01:12:14 CET 2014: 85: No solution found.
Sun Jan 12 01:12:14 CET 2014: 86: finished (277ms, 500cycles)
Sun Jan 12 01:12:14 CET 2014: 86: No solution found.
Sun Jan 12 01:12:14 CET 2014: 87: finished (376ms, 500cycles)
Sun Jan 12 01:12:14 CET 2014: 87: No solution found.
Sun Jan 12 01:12:15 CET 2014: 88: finished (345ms, 500cycles)
Sun Jan 12 01:12:15 CET 2014: 88: No solution found.
Sun Jan 12 01:12:15 CET 2014: 89: finished (403ms, 500cycles)
Sun Jan 12 01:12:15 CET 2014: 89: No solution found.
Sun Jan 12 01:12:16 CET 2014: 90: finished (271ms, 500cycles)
Sun Jan 12 01:12:16 CET 2014: 90: No solution found.
Sun Jan 12 01:12:16 CET 2014: 91: finished (282ms, 500cycles)
Sun Jan 12 01:12:16 CET 2014: 91: No solution found.
Sun Jan 12 01:12:16 CET 2014: 92: finished (346ms, 500cycles)
Sun Jan 12 01:12:16 CET 2014: 92: No solution found.
Sun Jan 12 01:12:16 CET 2014: 93: finished (261ms, 500cycles)
Sun Jan 12 01:12:16 CET 2014: 93: No solution found.
Sun Jan 12 01:12:17 CET 2014: 94: finished (330ms, 500cycles)
Sun Jan 12 01:12:17 CET 2014: 94: No solution found.
Sun Jan 12 01:12:17 CET 2014: 95: finished (288ms, 500cycles)
Sun Jan 12 01:12:17 CET 2014: 95: No solution found.
Sun Jan 12 01:12:17 CET 2014: 96: finished (314ms, 500cycles)
Sun Jan 12 01:12:17 CET 2014: 96: No solution found.
Sun Jan 12 01:12:18 CET 2014: 97: finished (353ms, 500cycles)
Sun Jan 12 01:12:18 CET 2014: 97: No solution found.
Sun Jan 12 01:12:18 CET 2014: 98: finished (455ms, 500cycles)
Sun Jan 12 01:12:18 CET 2014: 98: No solution found.
Sun Jan 12 01:12:18 CET 2014: 99: finished (314ms, 500cycles)
Sun Jan 12 01:12:18 CET 2014: 99: No solution found.
Sun Jan 12 01:12:18 CET 2014: Solution Found: 0
Sun Jan 12 01:12:18 CET 2014: Avg cycles: 48
Sun Jan 12 01:12:18 CET 2014: Max cycles: 0
Sun Jan 12 01:12:18 CET 2014: Min cycles: 10000
Sun Jan 12 01:12:18 CET 2014: No solution found: 100
Sun Jan 12 01:12:18 CET 2014: logging finished. (runtime: 31966ms)
