Sun Jan 12 01:01:11 CET 2014: Problem Count: 10
Sun Jan 12 01:01:11 CET 2014: CandidatesCount: 40
Sun Jan 12 01:01:11 CET 2014: Max Cycles: 500
Sun Jan 12 01:01:16 CET 2014: 19: finished (185ms, 500cycles)
Sun Jan 12 01:01:16 CET 2014: 19: No solution found.
Sun Jan 12 01:01:16 CET 2014: 20: finished (269ms, 500cycles)
Sun Jan 12 01:01:16 CET 2014: 20: No solution found.
Sun Jan 12 01:01:16 CET 2014: 21: finished (169ms, 500cycles)
Sun Jan 12 01:01:16 CET 2014: 21: No solution found.
Sun Jan 12 01:01:17 CET 2014: 22: finished (350ms, 500cycles)
Sun Jan 12 01:01:17 CET 2014: 22: No solution found.
Sun Jan 12 01:01:17 CET 2014: 23: finished (323ms, 500cycles)
Sun Jan 12 01:01:17 CET 2014: 23: No solution found.
Sun Jan 12 01:01:17 CET 2014: 24: finished (245ms, 500cycles)
Sun Jan 12 01:01:17 CET 2014: 24: No solution found.
Sun Jan 12 01:01:18 CET 2014: 25: finished (244ms, 500cycles)
Sun Jan 12 01:01:18 CET 2014: 25: No solution found.
Sun Jan 12 01:01:18 CET 2014: 26: finished (243ms, 500cycles)
Sun Jan 12 01:01:18 CET 2014: 26: No solution found.
Sun Jan 12 01:01:18 CET 2014: 27: finished (308ms, 500cycles)
Sun Jan 12 01:01:18 CET 2014: 27: No solution found.
Sun Jan 12 01:01:18 CET 2014: 28: finished (156ms, 500cycles)
Sun Jan 12 01:01:18 CET 2014: 28: No solution found.
Sun Jan 12 01:01:19 CET 2014: 29: finished (351ms, 500cycles)
Sun Jan 12 01:01:19 CET 2014: 29: No solution found.
Sun Jan 12 01:01:19 CET 2014: 30: finished (280ms, 500cycles)
Sun Jan 12 01:01:19 CET 2014: 30: No solution found.
Sun Jan 12 01:01:19 CET 2014: 31: finished (218ms, 500cycles)
Sun Jan 12 01:01:19 CET 2014: 31: No solution found.
Sun Jan 12 01:01:19 CET 2014: 32: finished (264ms, 500cycles)
Sun Jan 12 01:01:19 CET 2014: 32: No solution found.
Sun Jan 12 01:01:20 CET 2014: 33: finished (273ms, 500cycles)
Sun Jan 12 01:01:20 CET 2014: 33: No solution found.
Sun Jan 12 01:01:20 CET 2014: 34: finished (199ms, 500cycles)
Sun Jan 12 01:01:20 CET 2014: 34: No solution found.
Sun Jan 12 01:01:20 CET 2014: 35: finished (263ms, 500cycles)
Sun Jan 12 01:01:20 CET 2014: 35: No solution found.
Sun Jan 12 01:01:20 CET 2014: 36: finished (228ms, 500cycles)
Sun Jan 12 01:01:20 CET 2014: 36: No solution found.
Sun Jan 12 01:01:20 CET 2014: 37: finished (154ms, 500cycles)
Sun Jan 12 01:01:20 CET 2014: 37: No solution found.
Sun Jan 12 01:01:21 CET 2014: 38: finished (258ms, 500cycles)
Sun Jan 12 01:01:21 CET 2014: 38: No solution found.
Sun Jan 12 01:01:21 CET 2014: 39: finished (231ms, 500cycles)
Sun Jan 12 01:01:21 CET 2014: 39: No solution found.
Sun Jan 12 01:01:21 CET 2014: 40: finished (245ms, 500cycles)
Sun Jan 12 01:01:21 CET 2014: 40: No solution found.
Sun Jan 12 01:01:22 CET 2014: 41: finished (331ms, 500cycles)
Sun Jan 12 01:01:22 CET 2014: 41: No solution found.
Sun Jan 12 01:01:22 CET 2014: 42: finished (224ms, 500cycles)
Sun Jan 12 01:01:22 CET 2014: 42: No solution found.
Sun Jan 12 01:01:22 CET 2014: 43: finished (193ms, 500cycles)
Sun Jan 12 01:01:22 CET 2014: 43: No solution found.
Sun Jan 12 01:01:22 CET 2014: 44: finished (203ms, 500cycles)
Sun Jan 12 01:01:22 CET 2014: 44: No solution found.
Sun Jan 12 01:01:23 CET 2014: 45: finished (332ms, 500cycles)
Sun Jan 12 01:01:23 CET 2014: 45: No solution found.
Sun Jan 12 01:01:23 CET 2014: 46: finished (276ms, 500cycles)
Sun Jan 12 01:01:23 CET 2014: 46: No solution found.
Sun Jan 12 01:01:23 CET 2014: 47: finished (210ms, 500cycles)
Sun Jan 12 01:01:23 CET 2014: 47: No solution found.
Sun Jan 12 01:01:23 CET 2014: 48: finished (245ms, 500cycles)
Sun Jan 12 01:01:23 CET 2014: 48: No solution found.
Sun Jan 12 01:01:23 CET 2014: 49: finished (201ms, 500cycles)
Sun Jan 12 01:01:23 CET 2014: 49: No solution found.
Sun Jan 12 01:01:24 CET 2014: 50: finished (155ms, 500cycles)
Sun Jan 12 01:01:24 CET 2014: 50: No solution found.
Sun Jan 12 01:01:24 CET 2014: 51: finished (325ms, 500cycles)
Sun Jan 12 01:01:24 CET 2014: 51: No solution found.
Sun Jan 12 01:01:24 CET 2014: 52: finished (292ms, 500cycles)
Sun Jan 12 01:01:24 CET 2014: 52: No solution found.
Sun Jan 12 01:01:24 CET 2014: 53: finished (216ms, 500cycles)
Sun Jan 12 01:01:24 CET 2014: 53: No solution found.
Sun Jan 12 01:01:25 CET 2014: 54: finished (245ms, 500cycles)
Sun Jan 12 01:01:25 CET 2014: 54: No solution found.
Sun Jan 12 01:01:25 CET 2014: 55: finished (239ms, 500cycles)
Sun Jan 12 01:01:25 CET 2014: 55: No solution found.
Sun Jan 12 01:01:25 CET 2014: 56: finished (252ms, 500cycles)
Sun Jan 12 01:01:25 CET 2014: 56: No solution found.
Sun Jan 12 01:01:25 CET 2014: 57: finished (311ms, 500cycles)
Sun Jan 12 01:01:25 CET 2014: 57: No solution found.
Sun Jan 12 01:01:26 CET 2014: 58: finished (320ms, 500cycles)
Sun Jan 12 01:01:26 CET 2014: 58: No solution found.
Sun Jan 12 01:01:26 CET 2014: 59: finished (186ms, 500cycles)
Sun Jan 12 01:01:26 CET 2014: 59: No solution found.
Sun Jan 12 01:01:26 CET 2014: 60: finished (228ms, 500cycles)
Sun Jan 12 01:01:26 CET 2014: 60: No solution found.
Sun Jan 12 01:01:26 CET 2014: 61: finished (183ms, 500cycles)
Sun Jan 12 01:01:26 CET 2014: 61: No solution found.
Sun Jan 12 01:01:27 CET 2014: 62: finished (196ms, 500cycles)
Sun Jan 12 01:01:27 CET 2014: 62: No solution found.
Sun Jan 12 01:01:27 CET 2014: 63: finished (207ms, 500cycles)
Sun Jan 12 01:01:27 CET 2014: 63: No solution found.
Sun Jan 12 01:01:27 CET 2014: 64: finished (287ms, 500cycles)
Sun Jan 12 01:01:27 CET 2014: 64: No solution found.
Sun Jan 12 01:01:27 CET 2014: 65: finished (176ms, 500cycles)
Sun Jan 12 01:01:27 CET 2014: 65: No solution found.
Sun Jan 12 01:01:28 CET 2014: 66: finished (304ms, 500cycles)
Sun Jan 12 01:01:28 CET 2014: 66: No solution found.
Sun Jan 12 01:01:28 CET 2014: 67: finished (165ms, 500cycles)
Sun Jan 12 01:01:28 CET 2014: 67: No solution found.
Sun Jan 12 01:01:28 CET 2014: 68: finished (217ms, 500cycles)
Sun Jan 12 01:01:28 CET 2014: 68: No solution found.
Sun Jan 12 01:01:28 CET 2014: 69: finished (373ms, 500cycles)
Sun Jan 12 01:01:28 CET 2014: 69: No solution found.
Sun Jan 12 01:01:29 CET 2014: 70: finished (249ms, 500cycles)
Sun Jan 12 01:01:29 CET 2014: 70: No solution found.
Sun Jan 12 01:01:29 CET 2014: 71: finished (262ms, 500cycles)
Sun Jan 12 01:01:29 CET 2014: 71: No solution found.
Sun Jan 12 01:01:29 CET 2014: 72: finished (203ms, 500cycles)
Sun Jan 12 01:01:29 CET 2014: 72: No solution found.
Sun Jan 12 01:01:29 CET 2014: 73: finished (266ms, 500cycles)
Sun Jan 12 01:01:29 CET 2014: 73: No solution found.
Sun Jan 12 01:01:30 CET 2014: 74: finished (313ms, 500cycles)
Sun Jan 12 01:01:30 CET 2014: 74: No solution found.
Sun Jan 12 01:01:30 CET 2014: 75: finished (234ms, 500cycles)
Sun Jan 12 01:01:30 CET 2014: 75: No solution found.
Sun Jan 12 01:01:30 CET 2014: 76: finished (211ms, 500cycles)
Sun Jan 12 01:01:30 CET 2014: 76: No solution found.
Sun Jan 12 01:01:30 CET 2014: 77: finished (285ms, 500cycles)
Sun Jan 12 01:01:30 CET 2014: 77: No solution found.
Sun Jan 12 01:01:31 CET 2014: 78: finished (195ms, 500cycles)
Sun Jan 12 01:01:31 CET 2014: 78: No solution found.
Sun Jan 12 01:01:31 CET 2014: 79: finished (208ms, 500cycles)
Sun Jan 12 01:01:31 CET 2014: 79: No solution found.
Sun Jan 12 01:01:31 CET 2014: 80: finished (182ms, 500cycles)
Sun Jan 12 01:01:31 CET 2014: 80: No solution found.
Sun Jan 12 01:01:31 CET 2014: 81: finished (222ms, 500cycles)
Sun Jan 12 01:01:31 CET 2014: 81: No solution found.
Sun Jan 12 01:01:31 CET 2014: 82: finished (263ms, 500cycles)
Sun Jan 12 01:01:31 CET 2014: 82: No solution found.
Sun Jan 12 01:01:32 CET 2014: 83: finished (296ms, 500cycles)
Sun Jan 12 01:01:32 CET 2014: 83: No solution found.
Sun Jan 12 01:01:32 CET 2014: 84: finished (211ms, 500cycles)
Sun Jan 12 01:01:32 CET 2014: 84: No solution found.
Sun Jan 12 01:01:32 CET 2014: 85: finished (322ms, 500cycles)
Sun Jan 12 01:01:32 CET 2014: 85: No solution found.
Sun Jan 12 01:01:32 CET 2014: 86: finished (215ms, 500cycles)
Sun Jan 12 01:01:32 CET 2014: 86: No solution found.
Sun Jan 12 01:01:33 CET 2014: 87: finished (382ms, 500cycles)
Sun Jan 12 01:01:33 CET 2014: 87: No solution found.
Sun Jan 12 01:01:33 CET 2014: 88: finished (205ms, 500cycles)
Sun Jan 12 01:01:33 CET 2014: 88: No solution found.
Sun Jan 12 01:01:33 CET 2014: 89: finished (211ms, 500cycles)
Sun Jan 12 01:01:33 CET 2014: 89: No solution found.
Sun Jan 12 01:01:33 CET 2014: 90: finished (194ms, 500cycles)
Sun Jan 12 01:01:33 CET 2014: 90: No solution found.
Sun Jan 12 01:01:34 CET 2014: 91: finished (373ms, 500cycles)
Sun Jan 12 01:01:34 CET 2014: 91: No solution found.
Sun Jan 12 01:01:34 CET 2014: 92: finished (349ms, 500cycles)
Sun Jan 12 01:01:34 CET 2014: 92: No solution found.
Sun Jan 12 01:01:34 CET 2014: 93: finished (252ms, 500cycles)
Sun Jan 12 01:01:34 CET 2014: 93: No solution found.
Sun Jan 12 01:01:35 CET 2014: 94: finished (217ms, 500cycles)
Sun Jan 12 01:01:35 CET 2014: 94: No solution found.
Sun Jan 12 01:01:35 CET 2014: 95: finished (258ms, 500cycles)
Sun Jan 12 01:01:35 CET 2014: 95: No solution found.
Sun Jan 12 01:01:35 CET 2014: 96: finished (230ms, 500cycles)
Sun Jan 12 01:01:35 CET 2014: 96: No solution found.
Sun Jan 12 01:01:35 CET 2014: 97: finished (286ms, 500cycles)
Sun Jan 12 01:01:35 CET 2014: 97: No solution found.
Sun Jan 12 01:01:36 CET 2014: 98: finished (309ms, 500cycles)
Sun Jan 12 01:01:36 CET 2014: 98: No solution found.
Sun Jan 12 01:01:36 CET 2014: 99: finished (244ms, 500cycles)
Sun Jan 12 01:01:36 CET 2014: 99: No solution found.
Sun Jan 12 01:01:36 CET 2014: Solution Found: 0
Sun Jan 12 01:01:36 CET 2014: Avg cycles: 48
Sun Jan 12 01:01:36 CET 2014: Max cycles: 0
Sun Jan 12 01:01:36 CET 2014: Min cycles: 10000
Sun Jan 12 01:01:36 CET 2014: No solution found: 100
Sun Jan 12 01:01:36 CET 2014: logging finished. (runtime: 25181ms)
