Sun Jan 12 00:53:47 CET 2014: Problem Count: 50
Sun Jan 12 00:53:47 CET 2014: CandidatesCount: 40
Sun Jan 12 00:53:47 CET 2014: Max Cycles: 500
Sun Jan 12 00:53:54 CET 2014: 18: finished (411ms, 500cycles)
Sun Jan 12 00:53:54 CET 2014: 18: No solution found.
Sun Jan 12 00:53:55 CET 2014: 19: finished (384ms, 500cycles)
Sun Jan 12 00:53:55 CET 2014: 19: No solution found.
Sun Jan 12 00:53:55 CET 2014: 20: finished (457ms, 500cycles)
Sun Jan 12 00:53:55 CET 2014: 20: No solution found.
Sun Jan 12 00:53:56 CET 2014: 21: finished (413ms, 500cycles)
Sun Jan 12 00:53:56 CET 2014: 21: No solution found.
Sun Jan 12 00:53:56 CET 2014: 22: finished (360ms, 500cycles)
Sun Jan 12 00:53:56 CET 2014: 22: No solution found.
Sun Jan 12 00:53:56 CET 2014: 23: finished (352ms, 500cycles)
Sun Jan 12 00:53:56 CET 2014: 23: No solution found.
Sun Jan 12 00:53:57 CET 2014: 24: finished (378ms, 500cycles)
Sun Jan 12 00:53:57 CET 2014: 24: No solution found.
Sun Jan 12 00:53:57 CET 2014: 25: finished (394ms, 500cycles)
Sun Jan 12 00:53:57 CET 2014: 25: No solution found.
Sun Jan 12 00:53:58 CET 2014: 26: finished (402ms, 500cycles)
Sun Jan 12 00:53:58 CET 2014: 26: No solution found.
Sun Jan 12 00:53:58 CET 2014: 27: finished (349ms, 500cycles)
Sun Jan 12 00:53:58 CET 2014: 27: No solution found.
Sun Jan 12 00:53:58 CET 2014: 28: finished (353ms, 500cycles)
Sun Jan 12 00:53:58 CET 2014: 28: No solution found.
Sun Jan 12 00:53:59 CET 2014: 29: finished (310ms, 500cycles)
Sun Jan 12 00:53:59 CET 2014: 29: No solution found.
Sun Jan 12 00:53:59 CET 2014: 30: finished (414ms, 500cycles)
Sun Jan 12 00:53:59 CET 2014: 30: No solution found.
Sun Jan 12 00:53:59 CET 2014: 31: finished (427ms, 500cycles)
Sun Jan 12 00:53:59 CET 2014: 31: No solution found.
Sun Jan 12 00:54:00 CET 2014: 32: finished (443ms, 500cycles)
Sun Jan 12 00:54:00 CET 2014: 32: No solution found.
Sun Jan 12 00:54:00 CET 2014: 33: finished (347ms, 500cycles)
Sun Jan 12 00:54:00 CET 2014: 33: No solution found.
Sun Jan 12 00:54:01 CET 2014: 34: finished (307ms, 500cycles)
Sun Jan 12 00:54:01 CET 2014: 34: No solution found.
Sun Jan 12 00:54:01 CET 2014: 35: finished (344ms, 500cycles)
Sun Jan 12 00:54:01 CET 2014: 35: No solution found.
Sun Jan 12 00:54:01 CET 2014: 36: finished (389ms, 500cycles)
Sun Jan 12 00:54:01 CET 2014: 36: No solution found.
Sun Jan 12 00:54:02 CET 2014: 37: finished (343ms, 500cycles)
Sun Jan 12 00:54:02 CET 2014: 37: No solution found.
Sun Jan 12 00:54:02 CET 2014: 38: finished (415ms, 500cycles)
Sun Jan 12 00:54:02 CET 2014: 38: No solution found.
Sun Jan 12 00:54:02 CET 2014: 39: finished (378ms, 500cycles)
Sun Jan 12 00:54:02 CET 2014: 39: No solution found.
Sun Jan 12 00:54:03 CET 2014: 40: finished (375ms, 500cycles)
Sun Jan 12 00:54:03 CET 2014: 40: No solution found.
Sun Jan 12 00:54:03 CET 2014: 41: finished (349ms, 500cycles)
Sun Jan 12 00:54:03 CET 2014: 41: No solution found.
Sun Jan 12 00:54:04 CET 2014: 42: finished (359ms, 500cycles)
Sun Jan 12 00:54:04 CET 2014: 42: No solution found.
Sun Jan 12 00:54:04 CET 2014: 43: finished (377ms, 500cycles)
Sun Jan 12 00:54:04 CET 2014: 43: No solution found.
Sun Jan 12 00:54:04 CET 2014: 44: finished (398ms, 500cycles)
Sun Jan 12 00:54:04 CET 2014: 44: No solution found.
Sun Jan 12 00:54:05 CET 2014: 45: finished (464ms, 500cycles)
Sun Jan 12 00:54:05 CET 2014: 45: No solution found.
Sun Jan 12 00:54:05 CET 2014: 46: finished (370ms, 500cycles)
Sun Jan 12 00:54:05 CET 2014: 46: No solution found.
Sun Jan 12 00:54:06 CET 2014: 47: finished (380ms, 500cycles)
Sun Jan 12 00:54:06 CET 2014: 47: No solution found.
Sun Jan 12 00:54:06 CET 2014: 48: finished (394ms, 500cycles)
Sun Jan 12 00:54:06 CET 2014: 48: No solution found.
Sun Jan 12 00:54:06 CET 2014: 49: finished (380ms, 500cycles)
Sun Jan 12 00:54:06 CET 2014: 49: No solution found.
Sun Jan 12 00:54:07 CET 2014: 50: finished (424ms, 500cycles)
Sun Jan 12 00:54:07 CET 2014: 50: No solution found.
Sun Jan 12 00:54:07 CET 2014: 51: finished (345ms, 500cycles)
Sun Jan 12 00:54:07 CET 2014: 51: No solution found.
Sun Jan 12 00:54:08 CET 2014: 52: finished (492ms, 500cycles)
Sun Jan 12 00:54:08 CET 2014: 52: No solution found.
Sun Jan 12 00:54:08 CET 2014: 53: finished (403ms, 500cycles)
Sun Jan 12 00:54:08 CET 2014: 53: No solution found.
Sun Jan 12 00:54:08 CET 2014: 54: finished (336ms, 500cycles)
Sun Jan 12 00:54:08 CET 2014: 54: No solution found.
Sun Jan 12 00:54:09 CET 2014: 55: finished (401ms, 500cycles)
Sun Jan 12 00:54:09 CET 2014: 55: No solution found.
Sun Jan 12 00:54:09 CET 2014: 56: finished (398ms, 500cycles)
Sun Jan 12 00:54:09 CET 2014: 56: No solution found.
Sun Jan 12 00:54:09 CET 2014: 57: finished (343ms, 500cycles)
Sun Jan 12 00:54:09 CET 2014: 57: No solution found.
Sun Jan 12 00:54:10 CET 2014: 58: finished (364ms, 500cycles)
Sun Jan 12 00:54:10 CET 2014: 58: No solution found.
Sun Jan 12 00:54:10 CET 2014: 59: finished (436ms, 500cycles)
Sun Jan 12 00:54:10 CET 2014: 59: No solution found.
Sun Jan 12 00:54:11 CET 2014: 60: finished (378ms, 500cycles)
Sun Jan 12 00:54:11 CET 2014: 60: No solution found.
Sun Jan 12 00:54:11 CET 2014: 61: finished (360ms, 500cycles)
Sun Jan 12 00:54:11 CET 2014: 61: No solution found.
Sun Jan 12 00:54:11 CET 2014: 62: finished (371ms, 500cycles)
Sun Jan 12 00:54:11 CET 2014: 62: No solution found.
Sun Jan 12 00:54:12 CET 2014: 63: finished (411ms, 500cycles)
Sun Jan 12 00:54:12 CET 2014: 63: No solution found.
Sun Jan 12 00:54:12 CET 2014: 64: finished (415ms, 500cycles)
Sun Jan 12 00:54:12 CET 2014: 64: No solution found.
Sun Jan 12 00:54:13 CET 2014: 65: finished (382ms, 500cycles)
Sun Jan 12 00:54:13 CET 2014: 65: No solution found.
Sun Jan 12 00:54:13 CET 2014: 66: finished (437ms, 500cycles)
Sun Jan 12 00:54:13 CET 2014: 66: No solution found.
Sun Jan 12 00:54:13 CET 2014: 67: finished (313ms, 500cycles)
Sun Jan 12 00:54:13 CET 2014: 67: No solution found.
Sun Jan 12 00:54:14 CET 2014: 68: finished (398ms, 500cycles)
Sun Jan 12 00:54:14 CET 2014: 68: No solution found.
Sun Jan 12 00:54:14 CET 2014: 69: finished (381ms, 500cycles)
Sun Jan 12 00:54:14 CET 2014: 69: No solution found.
Sun Jan 12 00:54:14 CET 2014: 70: finished (411ms, 500cycles)
Sun Jan 12 00:54:14 CET 2014: 70: No solution found.
Sun Jan 12 00:54:15 CET 2014: 71: finished (349ms, 500cycles)
Sun Jan 12 00:54:15 CET 2014: 71: No solution found.
Sun Jan 12 00:54:15 CET 2014: 72: finished (386ms, 500cycles)
Sun Jan 12 00:54:15 CET 2014: 72: No solution found.
Sun Jan 12 00:54:16 CET 2014: 73: finished (379ms, 500cycles)
Sun Jan 12 00:54:16 CET 2014: 73: No solution found.
Sun Jan 12 00:54:16 CET 2014: 74: finished (379ms, 500cycles)
Sun Jan 12 00:54:16 CET 2014: 74: No solution found.
Sun Jan 12 00:54:16 CET 2014: 75: finished (320ms, 500cycles)
Sun Jan 12 00:54:16 CET 2014: 75: No solution found.
Sun Jan 12 00:54:17 CET 2014: 76: finished (380ms, 500cycles)
Sun Jan 12 00:54:17 CET 2014: 76: No solution found.
Sun Jan 12 00:54:17 CET 2014: 77: finished (325ms, 500cycles)
Sun Jan 12 00:54:17 CET 2014: 77: No solution found.
Sun Jan 12 00:54:17 CET 2014: 78: finished (373ms, 500cycles)
Sun Jan 12 00:54:17 CET 2014: 78: No solution found.
Sun Jan 12 00:54:18 CET 2014: 79: finished (395ms, 500cycles)
Sun Jan 12 00:54:18 CET 2014: 79: No solution found.
Sun Jan 12 00:54:18 CET 2014: 80: finished (467ms, 500cycles)
Sun Jan 12 00:54:18 CET 2014: 80: No solution found.
Sun Jan 12 00:54:19 CET 2014: 81: finished (341ms, 500cycles)
Sun Jan 12 00:54:19 CET 2014: 81: No solution found.
Sun Jan 12 00:54:19 CET 2014: 82: finished (409ms, 500cycles)
Sun Jan 12 00:54:19 CET 2014: 82: No solution found.
Sun Jan 12 00:54:19 CET 2014: 83: finished (374ms, 500cycles)
Sun Jan 12 00:54:19 CET 2014: 83: No solution found.
Sun Jan 12 00:54:20 CET 2014: 84: finished (444ms, 500cycles)
Sun Jan 12 00:54:20 CET 2014: 84: No solution found.
Sun Jan 12 00:54:20 CET 2014: 85: finished (324ms, 500cycles)
Sun Jan 12 00:54:20 CET 2014: 85: No solution found.
Sun Jan 12 00:54:20 CET 2014: 86: finished (336ms, 500cycles)
Sun Jan 12 00:54:20 CET 2014: 86: No solution found.
Sun Jan 12 00:54:21 CET 2014: 87: finished (333ms, 500cycles)
Sun Jan 12 00:54:21 CET 2014: 87: No solution found.
Sun Jan 12 00:54:21 CET 2014: 88: finished (316ms, 500cycles)
Sun Jan 12 00:54:21 CET 2014: 88: No solution found.
Sun Jan 12 00:54:21 CET 2014: 89: finished (375ms, 500cycles)
Sun Jan 12 00:54:21 CET 2014: 89: No solution found.
Sun Jan 12 00:54:22 CET 2014: 90: finished (380ms, 500cycles)
Sun Jan 12 00:54:22 CET 2014: 90: No solution found.
Sun Jan 12 00:54:22 CET 2014: 91: finished (429ms, 500cycles)
Sun Jan 12 00:54:22 CET 2014: 91: No solution found.
Sun Jan 12 00:54:23 CET 2014: 92: finished (379ms, 500cycles)
Sun Jan 12 00:54:23 CET 2014: 92: No solution found.
Sun Jan 12 00:54:23 CET 2014: 93: finished (311ms, 500cycles)
Sun Jan 12 00:54:23 CET 2014: 93: No solution found.
Sun Jan 12 00:54:23 CET 2014: 94: finished (422ms, 500cycles)
Sun Jan 12 00:54:23 CET 2014: 94: No solution found.
Sun Jan 12 00:54:24 CET 2014: 95: finished (318ms, 500cycles)
Sun Jan 12 00:54:24 CET 2014: 95: No solution found.
Sun Jan 12 00:54:24 CET 2014: 96: finished (367ms, 500cycles)
Sun Jan 12 00:54:24 CET 2014: 96: No solution found.
Sun Jan 12 00:54:24 CET 2014: 97: finished (337ms, 500cycles)
Sun Jan 12 00:54:24 CET 2014: 97: No solution found.
Sun Jan 12 00:54:25 CET 2014: 98: finished (335ms, 500cycles)
Sun Jan 12 00:54:25 CET 2014: 98: No solution found.
Sun Jan 12 00:54:25 CET 2014: 99: finished (450ms, 500cycles)
Sun Jan 12 00:54:25 CET 2014: 99: No solution found.
Sun Jan 12 00:54:25 CET 2014: Solution Found: 0
Sun Jan 12 00:54:25 CET 2014: Avg cycles: 48
Sun Jan 12 00:54:25 CET 2014: Max cycles: 0
Sun Jan 12 00:54:25 CET 2014: Min cycles: 10000
Sun Jan 12 00:54:25 CET 2014: No solution found: 100
Sun Jan 12 00:54:25 CET 2014: logging finished. (runtime: 37767ms)
