Fri Dec 27 09:41:13 CET 2013: Problem Count: 150
Fri Dec 27 09:41:13 CET 2013: CandidatesCount: 50
Fri Dec 27 09:41:13 CET 2013: Max Cycles: 500
Fri Dec 27 09:42:45 CET 2013: 47: No solution found.
Fri Dec 27 09:42:47 CET 2013: 48: finished (2136ms, 500cycles)
Fri Dec 27 09:42:47 CET 2013: 48: No solution found.
Fri Dec 27 09:42:49 CET 2013: 49: finished (1979ms, 500cycles)
Fri Dec 27 09:42:49 CET 2013: 49: No solution found.
Fri Dec 27 09:42:49 CET 2013: 50: finished (120ms, 24cycles)
Fri Dec 27 09:42:49 CET 2013: 50: Solution found.
Fri Dec 27 09:42:51 CET 2013: 51: finished (1994ms, 500cycles)
Fri Dec 27 09:42:51 CET 2013: 51: No solution found.
Fri Dec 27 09:42:53 CET 2013: 52: finished (2034ms, 500cycles)
Fri Dec 27 09:42:53 CET 2013: 52: No solution found.
Fri Dec 27 09:42:54 CET 2013: 53: finished (1703ms, 500cycles)
Fri Dec 27 09:42:54 CET 2013: 53: No solution found.
Fri Dec 27 09:42:57 CET 2013: 54: finished (2052ms, 500cycles)
Fri Dec 27 09:42:57 CET 2013: 54: No solution found.
Fri Dec 27 09:42:59 CET 2013: 55: finished (2247ms, 500cycles)
Fri Dec 27 09:42:59 CET 2013: 55: No solution found.
Fri Dec 27 09:43:01 CET 2013: 56: finished (1811ms, 500cycles)
Fri Dec 27 09:43:01 CET 2013: 56: No solution found.
Fri Dec 27 09:43:03 CET 2013: 57: finished (1983ms, 500cycles)
Fri Dec 27 09:43:03 CET 2013: 57: No solution found.
Fri Dec 27 09:43:05 CET 2013: 58: finished (2045ms, 500cycles)
Fri Dec 27 09:43:05 CET 2013: 58: No solution found.
Fri Dec 27 09:43:06 CET 2013: 59: finished (1740ms, 500cycles)
Fri Dec 27 09:43:06 CET 2013: 59: No solution found.
Fri Dec 27 09:43:08 CET 2013: 60: finished (1850ms, 500cycles)
Fri Dec 27 09:43:08 CET 2013: 60: No solution found.
Fri Dec 27 09:43:10 CET 2013: 61: finished (2151ms, 500cycles)
Fri Dec 27 09:43:10 CET 2013: 61: No solution found.
Fri Dec 27 09:43:12 CET 2013: 62: finished (1747ms, 500cycles)
Fri Dec 27 09:43:12 CET 2013: 62: No solution found.
Fri Dec 27 09:43:14 CET 2013: 63: finished (1948ms, 500cycles)
Fri Dec 27 09:43:14 CET 2013: 63: No solution found.
Fri Dec 27 09:43:16 CET 2013: 64: finished (2206ms, 500cycles)
Fri Dec 27 09:43:16 CET 2013: 64: No solution found.
Fri Dec 27 09:43:18 CET 2013: 65: finished (1977ms, 500cycles)
Fri Dec 27 09:43:18 CET 2013: 65: No solution found.
Fri Dec 27 09:43:20 CET 2013: 66: finished (2247ms, 500cycles)
Fri Dec 27 09:43:20 CET 2013: 66: No solution found.
Fri Dec 27 09:43:23 CET 2013: 67: finished (2094ms, 500cycles)
Fri Dec 27 09:43:23 CET 2013: 67: No solution found.
Fri Dec 27 09:43:25 CET 2013: 68: finished (2102ms, 500cycles)
Fri Dec 27 09:43:25 CET 2013: 68: No solution found.
Fri Dec 27 09:43:27 CET 2013: 69: finished (2113ms, 500cycles)
Fri Dec 27 09:43:27 CET 2013: 69: No solution found.
Fri Dec 27 09:43:29 CET 2013: 70: finished (1891ms, 500cycles)
Fri Dec 27 09:43:29 CET 2013: 70: No solution found.
Fri Dec 27 09:43:31 CET 2013: 71: finished (2142ms, 500cycles)
Fri Dec 27 09:43:31 CET 2013: 71: No solution found.
Fri Dec 27 09:43:33 CET 2013: 72: finished (2062ms, 500cycles)
Fri Dec 27 09:43:33 CET 2013: 72: No solution found.
Fri Dec 27 09:43:35 CET 2013: 73: finished (2160ms, 500cycles)
Fri Dec 27 09:43:35 CET 2013: 73: No solution found.
Fri Dec 27 09:43:37 CET 2013: 74: finished (2165ms, 500cycles)
Fri Dec 27 09:43:37 CET 2013: 74: No solution found.
Fri Dec 27 09:43:39 CET 2013: 75: finished (1922ms, 500cycles)
Fri Dec 27 09:43:39 CET 2013: 75: No solution found.
Fri Dec 27 09:43:41 CET 2013: 76: finished (2232ms, 500cycles)
Fri Dec 27 09:43:41 CET 2013: 76: No solution found.
Fri Dec 27 09:43:43 CET 2013: 77: finished (1831ms, 500cycles)
Fri Dec 27 09:43:43 CET 2013: 77: No solution found.
Fri Dec 27 09:43:45 CET 2013: 78: finished (1910ms, 500cycles)
Fri Dec 27 09:43:45 CET 2013: 78: No solution found.
Fri Dec 27 09:43:47 CET 2013: 79: finished (1940ms, 500cycles)
Fri Dec 27 09:43:47 CET 2013: 79: No solution found.
Fri Dec 27 09:43:49 CET 2013: 80: finished (2112ms, 500cycles)
Fri Dec 27 09:43:49 CET 2013: 80: No solution found.
Fri Dec 27 09:43:51 CET 2013: 81: finished (1747ms, 500cycles)
Fri Dec 27 09:43:51 CET 2013: 81: No solution found.
Fri Dec 27 09:43:51 CET 2013: 82: finished (293ms, 66cycles)
Fri Dec 27 09:43:51 CET 2013: 82: Solution found.
Fri Dec 27 09:43:53 CET 2013: 83: finished (2146ms, 500cycles)
Fri Dec 27 09:43:53 CET 2013: 83: No solution found.
Fri Dec 27 09:43:55 CET 2013: 84: finished (2146ms, 500cycles)
Fri Dec 27 09:43:55 CET 2013: 84: No solution found.
Fri Dec 27 09:43:57 CET 2013: 85: finished (1695ms, 500cycles)
Fri Dec 27 09:43:57 CET 2013: 85: No solution found.
Fri Dec 27 09:43:59 CET 2013: 86: finished (1755ms, 500cycles)
Fri Dec 27 09:43:59 CET 2013: 86: No solution found.
Fri Dec 27 09:43:59 CET 2013: 87: finished (217ms, 47cycles)
Fri Dec 27 09:43:59 CET 2013: 87: Solution found.
Fri Dec 27 09:44:01 CET 2013: 88: finished (2049ms, 500cycles)
Fri Dec 27 09:44:01 CET 2013: 88: No solution found.
Fri Dec 27 09:44:03 CET 2013: 89: finished (1812ms, 500cycles)
Fri Dec 27 09:44:03 CET 2013: 89: No solution found.
Fri Dec 27 09:44:05 CET 2013: 90: finished (2113ms, 500cycles)
Fri Dec 27 09:44:05 CET 2013: 90: No solution found.
Fri Dec 27 09:44:07 CET 2013: 91: finished (1992ms, 500cycles)
Fri Dec 27 09:44:07 CET 2013: 91: No solution found.
Fri Dec 27 09:44:09 CET 2013: 92: finished (1831ms, 500cycles)
Fri Dec 27 09:44:09 CET 2013: 92: No solution found.
Fri Dec 27 09:44:11 CET 2013: 93: finished (2198ms, 500cycles)
Fri Dec 27 09:44:11 CET 2013: 93: No solution found.
Fri Dec 27 09:44:13 CET 2013: 94: finished (1711ms, 500cycles)
Fri Dec 27 09:44:13 CET 2013: 94: No solution found.
Fri Dec 27 09:44:15 CET 2013: 95: finished (2107ms, 500cycles)
Fri Dec 27 09:44:15 CET 2013: 95: No solution found.
Fri Dec 27 09:44:17 CET 2013: 96: finished (2031ms, 500cycles)
Fri Dec 27 09:44:17 CET 2013: 96: No solution found.
Fri Dec 27 09:44:19 CET 2013: 97: finished (2003ms, 500cycles)
Fri Dec 27 09:44:19 CET 2013: 97: No solution found.
Fri Dec 27 09:44:21 CET 2013: 98: finished (2247ms, 500cycles)
Fri Dec 27 09:44:21 CET 2013: 98: No solution found.
Fri Dec 27 09:44:23 CET 2013: 99: finished (2000ms, 500cycles)
Fri Dec 27 09:44:23 CET 2013: 99: No solution found.
Fri Dec 27 09:44:23 CET 2013: Solution Found: 7
Fri Dec 27 09:44:23 CET 2013: Avg cycles: 89
Fri Dec 27 09:44:23 CET 2013: Max cycles: 266
Fri Dec 27 09:44:23 CET 2013: Min cycles: 24
Fri Dec 27 09:44:23 CET 2013: No solution found: 93
Fri Dec 27 09:44:23 CET 2013: logging finished. (runtime: 189829ms)
