Fri Dec 27 00:46:40 CET 2013: Problem Count: 50
Fri Dec 27 00:46:40 CET 2013: CandidatesCount: 50
Fri Dec 27 00:46:40 CET 2013: Max Cycles: 500
Fri Dec 27 00:46:51 CET 2013: 30: Solution found.
Fri Dec 27 00:46:51 CET 2013: 31: finished (347ms, 500cycles)
Fri Dec 27 00:46:51 CET 2013: 31: No solution found.
Fri Dec 27 00:46:52 CET 2013: 32: finished (330ms, 500cycles)
Fri Dec 27 00:46:52 CET 2013: 32: No solution found.
Fri Dec 27 00:46:52 CET 2013: 33: finished (356ms, 500cycles)
Fri Dec 27 00:46:52 CET 2013: 33: No solution found.
Fri Dec 27 00:46:53 CET 2013: 34: finished (408ms, 500cycles)
Fri Dec 27 00:46:53 CET 2013: 34: No solution found.
Fri Dec 27 00:46:53 CET 2013: 35: finished (329ms, 500cycles)
Fri Dec 27 00:46:53 CET 2013: 35: No solution found.
Fri Dec 27 00:46:53 CET 2013: 36: finished (370ms, 500cycles)
Fri Dec 27 00:46:53 CET 2013: 36: No solution found.
Fri Dec 27 00:46:54 CET 2013: 37: finished (333ms, 500cycles)
Fri Dec 27 00:46:54 CET 2013: 37: No solution found.
Fri Dec 27 00:46:54 CET 2013: 38: finished (38ms, 51cycles)
Fri Dec 27 00:46:54 CET 2013: 38: Solution found.
Fri Dec 27 00:46:54 CET 2013: 39: finished (326ms, 500cycles)
Fri Dec 27 00:46:54 CET 2013: 39: No solution found.
Fri Dec 27 00:46:54 CET 2013: 40: finished (338ms, 500cycles)
Fri Dec 27 00:46:54 CET 2013: 40: No solution found.
Fri Dec 27 00:46:55 CET 2013: 41: finished (325ms, 500cycles)
Fri Dec 27 00:46:55 CET 2013: 41: No solution found.
Fri Dec 27 00:46:55 CET 2013: 42: finished (357ms, 500cycles)
Fri Dec 27 00:46:55 CET 2013: 42: No solution found.
Fri Dec 27 00:46:55 CET 2013: 43: finished (466ms, 500cycles)
Fri Dec 27 00:46:55 CET 2013: 43: No solution found.
Fri Dec 27 00:46:56 CET 2013: 44: finished (381ms, 500cycles)
Fri Dec 27 00:46:56 CET 2013: 44: No solution found.
Fri Dec 27 00:46:56 CET 2013: 45: finished (77ms, 95cycles)
Fri Dec 27 00:46:56 CET 2013: 45: Solution found.
Fri Dec 27 00:46:56 CET 2013: 46: finished (366ms, 500cycles)
Fri Dec 27 00:46:56 CET 2013: 46: No solution found.
Fri Dec 27 00:46:57 CET 2013: 47: finished (325ms, 500cycles)
Fri Dec 27 00:46:57 CET 2013: 47: No solution found.
Fri Dec 27 00:46:57 CET 2013: 48: finished (353ms, 500cycles)
Fri Dec 27 00:46:57 CET 2013: 48: No solution found.
Fri Dec 27 00:46:57 CET 2013: 49: finished (366ms, 500cycles)
Fri Dec 27 00:46:57 CET 2013: 49: No solution found.
Fri Dec 27 00:46:58 CET 2013: 50: finished (312ms, 500cycles)
Fri Dec 27 00:46:58 CET 2013: 50: No solution found.
Fri Dec 27 00:46:58 CET 2013: 51: finished (326ms, 500cycles)
Fri Dec 27 00:46:58 CET 2013: 51: No solution found.
Fri Dec 27 00:46:58 CET 2013: 52: finished (317ms, 500cycles)
Fri Dec 27 00:46:58 CET 2013: 52: No solution found.
Fri Dec 27 00:46:59 CET 2013: 53: finished (350ms, 500cycles)
Fri Dec 27 00:46:59 CET 2013: 53: No solution found.
Fri Dec 27 00:46:59 CET 2013: 54: finished (376ms, 500cycles)
Fri Dec 27 00:46:59 CET 2013: 54: No solution found.
Fri Dec 27 00:46:59 CET 2013: 55: finished (413ms, 500cycles)
Fri Dec 27 00:46:59 CET 2013: 55: No solution found.
Fri Dec 27 00:47:00 CET 2013: 56: finished (334ms, 500cycles)
Fri Dec 27 00:47:00 CET 2013: 56: No solution found.
Fri Dec 27 00:47:00 CET 2013: 57: finished (381ms, 500cycles)
Fri Dec 27 00:47:00 CET 2013: 57: No solution found.
Fri Dec 27 00:47:00 CET 2013: 58: finished (345ms, 500cycles)
Fri Dec 27 00:47:00 CET 2013: 58: No solution found.
Fri Dec 27 00:47:01 CET 2013: 59: finished (318ms, 500cycles)
Fri Dec 27 00:47:01 CET 2013: 59: No solution found.
Fri Dec 27 00:47:01 CET 2013: 60: finished (331ms, 500cycles)
Fri Dec 27 00:47:01 CET 2013: 60: No solution found.
Fri Dec 27 00:47:02 CET 2013: 61: finished (382ms, 500cycles)
Fri Dec 27 00:47:02 CET 2013: 61: No solution found.
Fri Dec 27 00:47:02 CET 2013: 62: finished (350ms, 500cycles)
Fri Dec 27 00:47:02 CET 2013: 62: No solution found.
Fri Dec 27 00:47:02 CET 2013: 63: finished (331ms, 500cycles)
Fri Dec 27 00:47:02 CET 2013: 63: No solution found.
Fri Dec 27 00:47:03 CET 2013: 64: finished (393ms, 500cycles)
Fri Dec 27 00:47:03 CET 2013: 64: No solution found.
Fri Dec 27 00:47:03 CET 2013: 65: finished (331ms, 500cycles)
Fri Dec 27 00:47:03 CET 2013: 65: No solution found.
Fri Dec 27 00:47:03 CET 2013: 66: finished (346ms, 500cycles)
Fri Dec 27 00:47:03 CET 2013: 66: No solution found.
Fri Dec 27 00:47:04 CET 2013: 67: finished (388ms, 500cycles)
Fri Dec 27 00:47:04 CET 2013: 67: No solution found.
Fri Dec 27 00:47:04 CET 2013: 68: finished (335ms, 500cycles)
Fri Dec 27 00:47:04 CET 2013: 68: No solution found.
Fri Dec 27 00:47:04 CET 2013: 69: finished (356ms, 500cycles)
Fri Dec 27 00:47:04 CET 2013: 69: No solution found.
Fri Dec 27 00:47:04 CET 2013: 70: finished (54ms, 71cycles)
Fri Dec 27 00:47:04 CET 2013: 70: Solution found.
Fri Dec 27 00:47:05 CET 2013: 71: finished (372ms, 500cycles)
Fri Dec 27 00:47:05 CET 2013: 71: No solution found.
Fri Dec 27 00:47:05 CET 2013: 72: finished (20ms, 19cycles)
Fri Dec 27 00:47:05 CET 2013: 72: Solution found.
Fri Dec 27 00:47:05 CET 2013: 73: finished (384ms, 500cycles)
Fri Dec 27 00:47:05 CET 2013: 73: No solution found.
Fri Dec 27 00:47:06 CET 2013: 74: finished (381ms, 500cycles)
Fri Dec 27 00:47:06 CET 2013: 74: No solution found.
Fri Dec 27 00:47:06 CET 2013: 75: finished (59ms, 64cycles)
Fri Dec 27 00:47:06 CET 2013: 75: Solution found.
Fri Dec 27 00:47:06 CET 2013: 76: finished (352ms, 500cycles)
Fri Dec 27 00:47:06 CET 2013: 76: No solution found.
Fri Dec 27 00:47:06 CET 2013: 77: finished (348ms, 500cycles)
Fri Dec 27 00:47:06 CET 2013: 77: No solution found.
Fri Dec 27 00:47:07 CET 2013: 78: finished (364ms, 500cycles)
Fri Dec 27 00:47:07 CET 2013: 78: No solution found.
Fri Dec 27 00:47:07 CET 2013: 79: finished (349ms, 500cycles)
Fri Dec 27 00:47:07 CET 2013: 79: No solution found.
Fri Dec 27 00:47:07 CET 2013: 80: finished (363ms, 500cycles)
Fri Dec 27 00:47:07 CET 2013: 80: No solution found.
Fri Dec 27 00:47:07 CET 2013: 81: finished (17ms, 21cycles)
Fri Dec 27 00:47:07 CET 2013: 81: Solution found.
Fri Dec 27 00:47:08 CET 2013: 82: finished (325ms, 500cycles)
Fri Dec 27 00:47:08 CET 2013: 82: No solution found.
Fri Dec 27 00:47:08 CET 2013: 83: finished (63ms, 78cycles)
Fri Dec 27 00:47:08 CET 2013: 83: Solution found.
Fri Dec 27 00:47:08 CET 2013: 84: finished (366ms, 500cycles)
Fri Dec 27 00:47:08 CET 2013: 84: No solution found.
Fri Dec 27 00:47:08 CET 2013: 85: finished (341ms, 500cycles)
Fri Dec 27 00:47:08 CET 2013: 85: No solution found.
Fri Dec 27 00:47:09 CET 2013: 86: finished (330ms, 500cycles)
Fri Dec 27 00:47:09 CET 2013: 86: No solution found.
Fri Dec 27 00:47:09 CET 2013: 87: finished (374ms, 500cycles)
Fri Dec 27 00:47:09 CET 2013: 87: No solution found.
Fri Dec 27 00:47:09 CET 2013: 88: finished (98ms, 128cycles)
Fri Dec 27 00:47:09 CET 2013: 88: Solution found.
Fri Dec 27 00:47:10 CET 2013: 89: finished (380ms, 500cycles)
Fri Dec 27 00:47:10 CET 2013: 89: No solution found.
Fri Dec 27 00:47:10 CET 2013: 90: finished (378ms, 500cycles)
Fri Dec 27 00:47:10 CET 2013: 90: No solution found.
Fri Dec 27 00:47:10 CET 2013: 91: finished (335ms, 500cycles)
Fri Dec 27 00:47:10 CET 2013: 91: No solution found.
Fri Dec 27 00:47:11 CET 2013: 92: finished (475ms, 500cycles)
Fri Dec 27 00:47:11 CET 2013: 92: No solution found.
Fri Dec 27 00:47:11 CET 2013: 93: finished (364ms, 500cycles)
Fri Dec 27 00:47:11 CET 2013: 93: No solution found.
Fri Dec 27 00:47:11 CET 2013: 94: finished (194ms, 247cycles)
Fri Dec 27 00:47:11 CET 2013: 94: Solution found.
Fri Dec 27 00:47:11 CET 2013: 95: finished (58ms, 62cycles)
Fri Dec 27 00:47:11 CET 2013: 95: Solution found.
Fri Dec 27 00:47:12 CET 2013: 96: finished (356ms, 500cycles)
Fri Dec 27 00:47:12 CET 2013: 96: No solution found.
Fri Dec 27 00:47:12 CET 2013: 97: finished (336ms, 500cycles)
Fri Dec 27 00:47:12 CET 2013: 97: No solution found.
Fri Dec 27 00:47:12 CET 2013: 98: finished (42ms, 57cycles)
Fri Dec 27 00:47:12 CET 2013: 98: Solution found.
Fri Dec 27 00:47:13 CET 2013: 99: finished (355ms, 500cycles)
Fri Dec 27 00:47:13 CET 2013: 99: No solution found.
Fri Dec 27 00:47:13 CET 2013: Solution Found: 15
Fri Dec 27 00:47:13 CET 2013: Avg cycles: 77
Fri Dec 27 00:47:13 CET 2013: Max cycles: 247
Fri Dec 27 00:47:13 CET 2013: Min cycles: 19
Fri Dec 27 00:47:13 CET 2013: No solution found: 85
Fri Dec 27 00:47:13 CET 2013: logging finished. (runtime: 32454ms)
